  0.137340D+03  0.366555D+01  0.122697D+01
  0.137394D+03  0.356518D+01  0.119360D+01
  0.137448D+03  0.346863D+01  0.116151D+01
  0.137503D+03  0.337574D+01  0.113062D+01
  0.137557D+03  0.328634D+01  0.110089D+01
  0.137611D+03  0.320028D+01  0.107227D+01
  0.137666D+03  0.311741D+01  0.104471D+01
  0.137720D+03  0.303759D+01  0.101816D+01
  0.137774D+03  0.296068D+01  0.992578D+00
  0.137829D+03  0.288657D+01  0.967920D+00
  0.137883D+03  0.281513D+01  0.944149D+00
  0.137937D+03  0.274624D+01  0.921224D+00
  0.137992D+03  0.267979D+01  0.899110D+00
  0.138046D+03  0.261568D+01  0.877773D+00
  0.138101D+03  0.255382D+01  0.857178D+00
  0.138155D+03  0.249409D+01  0.837296D+00
  0.138209D+03  0.243642D+01  0.818095D+00
  0.138264D+03  0.238072D+01  0.799548D+00
  0.138318D+03  0.232690D+01  0.781627D+00
  0.138372D+03  0.227489D+01  0.764306D+00
  0.138427D+03  0.222462D+01  0.747562D+00
  0.138481D+03  0.217600D+01  0.731369D+00
  0.138535D+03  0.212899D+01  0.715707D+00
  0.138590D+03  0.208350D+01  0.700553D+00
  0.138644D+03  0.203949D+01  0.685888D+00
  0.138698D+03  0.199688D+01  0.671692D+00
  0.138753D+03  0.195564D+01  0.657946D+00
  0.138807D+03  0.191569D+01  0.644633D+00
  0.138861D+03  0.187700D+01  0.631737D+00
  0.138916D+03  0.183951D+01  0.619241D+00
  0.138970D+03  0.180318D+01  0.607129D+00
  0.139024D+03  0.176796D+01  0.595388D+00
  0.139079D+03  0.173381D+01  0.584004D+00
  0.139133D+03  0.170070D+01  0.572962D+00
  0.139188D+03  0.166857D+01  0.562250D+00
  0.139242D+03  0.163741D+01  0.551857D+00
  0.139296D+03  0.160716D+01  0.541770D+00
  0.139351D+03  0.157781D+01  0.531979D+00
  0.139405D+03  0.154931D+01  0.522472D+00
  0.139459D+03  0.152163D+01  0.513240D+00
  0.139514D+03  0.149475D+01  0.504272D+00
  0.139568D+03  0.146864D+01  0.495560D+00
  0.139622D+03  0.144327D+01  0.487095D+00
  0.139677D+03  0.141861D+01  0.478868D+00
  0.139731D+03  0.139464D+01  0.470870D+00
  0.139785D+03  0.137134D+01  0.463095D+00
  0.139840D+03  0.134869D+01  0.455534D+00
  0.139894D+03  0.132665D+01  0.448180D+00
  0.139948D+03  0.130522D+01  0.441027D+00
  0.140003D+03  0.128437D+01  0.434068D+00
  0.140057D+03  0.126409D+01  0.427296D+00
  0.140111D+03  0.124435D+01  0.420706D+00
  0.140166D+03  0.122513D+01  0.414290D+00
  0.140220D+03  0.120642D+01  0.408045D+00
  0.140275D+03  0.118821D+01  0.401965D+00
  0.140329D+03  0.117048D+01  0.396043D+00
  0.140383D+03  0.115320D+01  0.390276D+00
  0.140438D+03  0.113638D+01  0.384659D+00
  0.140492D+03  0.111999D+01  0.379186D+00
  0.140546D+03  0.110402D+01  0.373854D+00
  0.140601D+03  0.108847D+01  0.368658D+00
  0.140655D+03  0.107330D+01  0.363594D+00
  0.140709D+03  0.105853D+01  0.358659D+00
  0.140764D+03  0.104412D+01  0.353848D+00
  0.140818D+03  0.103008D+01  0.349158D+00
  0.140872D+03  0.101639D+01  0.344586D+00
  0.140927D+03  0.100304D+01  0.340127D+00
  0.140981D+03  0.990019D+00  0.335779D+00
  0.141035D+03  0.977322D+00  0.331538D+00
  0.141090D+03  0.964939D+00  0.327402D+00
  0.141144D+03  0.952861D+00  0.323368D+00
  0.141198D+03  0.941078D+00  0.319433D+00
  0.141253D+03  0.929584D+00  0.315594D+00
  0.141307D+03  0.918369D+00  0.311848D+00
  0.141361D+03  0.907427D+00  0.308193D+00
  0.141416D+03  0.896750D+00  0.304627D+00
  0.141470D+03  0.886331D+00  0.301148D+00
  0.141525D+03  0.876164D+00  0.297752D+00
  0.141579D+03  0.866241D+00  0.294439D+00
  0.141633D+03  0.856557D+00  0.291205D+00
  0.141688D+03  0.847106D+00  0.288049D+00
  0.141742D+03  0.837881D+00  0.284969D+00
  0.141796D+03  0.828877D+00  0.281962D+00
  0.141851D+03  0.820089D+00  0.279028D+00
  0.141905D+03  0.811511D+00  0.276164D+00
  0.141959D+03  0.803138D+00  0.273369D+00
  0.142014D+03  0.794965D+00  0.270641D+00
  0.142068D+03  0.786988D+00  0.267979D+00
  0.142122D+03  0.779201D+00  0.265380D+00
  0.142177D+03  0.771601D+00  0.262844D+00
  0.142231D+03  0.764183D+00  0.260369D+00
  0.142285D+03  0.756944D+00  0.257953D+00
  0.142340D+03  0.749878D+00  0.255596D+00
  0.142394D+03  0.742982D+00  0.253296D+00
  0.142448D+03  0.736252D+00  0.251052D+00
  0.142503D+03  0.729686D+00  0.248862D+00
  0.142557D+03  0.723278D+00  0.246726D+00
  0.142612D+03  0.717027D+00  0.244642D+00
  0.142666D+03  0.710928D+00  0.242610D+00
  0.142720D+03  0.704979D+00  0.240627D+00
  0.142775D+03  0.699176D+00  0.238694D+00
  0.142829D+03  0.693517D+00  0.236809D+00
  0.142883D+03  0.687999D+00  0.234972D+00
  0.142938D+03  0.682618D+00  0.233181D+00
  0.142992D+03  0.677373D+00  0.231435D+00
  0.143046D+03  0.672261D+00  0.229734D+00
  0.143101D+03  0.667279D+00  0.228077D+00
  0.143155D+03  0.662425D+00  0.226463D+00
  0.143209D+03  0.657696D+00  0.224892D+00
  0.143264D+03  0.653091D+00  0.223362D+00
  0.143318D+03  0.648607D+00  0.221872D+00
  0.143372D+03  0.644243D+00  0.220423D+00
  0.143427D+03  0.639995D+00  0.219014D+00
  0.143481D+03  0.635863D+00  0.217643D+00
  0.143535D+03  0.631844D+00  0.216311D+00
  0.143590D+03  0.627937D+00  0.215016D+00
  0.143644D+03  0.624140D+00  0.213759D+00
  0.143698D+03  0.620451D+00  0.212538D+00
  0.143753D+03  0.616869D+00  0.211353D+00
  0.143807D+03  0.613392D+00  0.210204D+00
  0.143862D+03  0.610019D+00  0.209089D+00
  0.143916D+03  0.606747D+00  0.208010D+00
  0.143970D+03  0.603577D+00  0.206964D+00
  0.144025D+03  0.600507D+00  0.205953D+00
  0.144079D+03  0.597534D+00  0.204974D+00
  0.144133D+03  0.594659D+00  0.204029D+00
  0.144188D+03  0.591880D+00  0.203116D+00
  0.144242D+03  0.589196D+00  0.202235D+00
  0.144296D+03  0.586606D+00  0.201387D+00
  0.144351D+03  0.584108D+00  0.200569D+00
  0.144405D+03  0.581703D+00  0.199783D+00
  0.144459D+03  0.579388D+00  0.199028D+00
  0.144514D+03  0.577164D+00  0.198304D+00
  0.144568D+03  0.575029D+00  0.197610D+00
  0.144622D+03  0.572983D+00  0.196947D+00
  0.144677D+03  0.571025D+00  0.196313D+00
  0.144731D+03  0.569154D+00  0.195709D+00
  0.144785D+03  0.567369D+00  0.195134D+00
  0.144840D+03  0.565671D+00  0.194589D+00
  0.144894D+03  0.564058D+00  0.194073D+00
  0.144949D+03  0.562530D+00  0.193586D+00
  0.145003D+03  0.561086D+00  0.193128D+00
  0.145057D+03  0.559727D+00  0.192699D+00
  0.145112D+03  0.558451D+00  0.192299D+00
  0.145166D+03  0.557259D+00  0.191927D+00
  0.145220D+03  0.556150D+00  0.191583D+00
  0.145275D+03  0.555123D+00  0.191268D+00
  0.145329D+03  0.554180D+00  0.190981D+00
  0.145383D+03  0.553318D+00  0.190723D+00
  0.145438D+03  0.552539D+00  0.190493D+00
  0.145492D+03  0.551843D+00  0.190291D+00
  0.145546D+03  0.551228D+00  0.190117D+00
  0.145601D+03  0.550696D+00  0.189971D+00
  0.145655D+03  0.550245D+00  0.189854D+00
  0.145709D+03  0.549877D+00  0.189766D+00
  0.145764D+03  0.549592D+00  0.189705D+00
  0.145818D+03  0.549388D+00  0.189673D+00
  0.145872D+03  0.549268D+00  0.189670D+00
  0.145927D+03  0.549230D+00  0.189695D+00
  0.145981D+03  0.549276D+00  0.189749D+00
  0.146035D+03  0.549405D+00  0.189832D+00
  0.146090D+03  0.549618D+00  0.189943D+00
  0.146144D+03  0.549915D+00  0.190084D+00
  0.146199D+03  0.550297D+00  0.190255D+00
  0.146253D+03  0.550764D+00  0.190455D+00
  0.146307D+03  0.551317D+00  0.190684D+00
  0.146362D+03  0.551956D+00  0.190944D+00
  0.146416D+03  0.552682D+00  0.191233D+00
  0.146470D+03  0.553495D+00  0.191554D+00
  0.146525D+03  0.554397D+00  0.191904D+00
  0.146579D+03  0.555388D+00  0.192286D+00
  0.146633D+03  0.556469D+00  0.192699D+00
  0.146688D+03  0.557641D+00  0.193144D+00
  0.146742D+03  0.558904D+00  0.193621D+00
  0.146796D+03  0.560261D+00  0.194130D+00
  0.146851D+03  0.561711D+00  0.194671D+00
  0.146905D+03  0.563255D+00  0.195246D+00
  0.146959D+03  0.564896D+00  0.195855D+00
  0.147014D+03  0.566634D+00  0.196497D+00
  0.147068D+03  0.568470D+00  0.197173D+00
  0.147122D+03  0.570406D+00  0.197885D+00
  0.147177D+03  0.572444D+00  0.198632D+00
  0.147231D+03  0.574584D+00  0.199415D+00
  0.147286D+03  0.576828D+00  0.200234D+00
  0.147340D+03  0.579178D+00  0.201090D+00
  0.147394D+03  0.581635D+00  0.201984D+00
  0.147449D+03  0.584201D+00  0.202916D+00
  0.147503D+03  0.586879D+00  0.203888D+00
  0.147557D+03  0.589669D+00  0.204898D+00
  0.147612D+03  0.592574D+00  0.205950D+00
  0.147666D+03  0.595596D+00  0.207042D+00
  0.147720D+03  0.598737D+00  0.208176D+00
  0.147775D+03  0.601999D+00  0.209352D+00
  0.147829D+03  0.605385D+00  0.210573D+00
  0.147883D+03  0.608898D+00  0.211837D+00
  0.147938D+03  0.612538D+00  0.213147D+00
  0.147992D+03  0.616310D+00  0.214503D+00
  0.148046D+03  0.620216D+00  0.215906D+00
  0.148101D+03  0.624258D+00  0.217357D+00
  0.148155D+03  0.628441D+00  0.218858D+00
  0.148209D+03  0.632766D+00  0.220408D+00
  0.148264D+03  0.637237D+00  0.222011D+00
  0.148318D+03  0.641858D+00  0.223666D+00
  0.148372D+03  0.646631D+00  0.225375D+00
  0.148427D+03  0.651561D+00  0.227139D+00
  0.148481D+03  0.656651D+00  0.228960D+00
  0.148536D+03  0.661905D+00  0.230839D+00
  0.148590D+03  0.667327D+00  0.232777D+00
  0.148644D+03  0.672922D+00  0.234776D+00
  0.148699D+03  0.678693D+00  0.236838D+00
  0.148753D+03  0.684646D+00  0.238964D+00
  0.148807D+03  0.690785D+00  0.241155D+00
  0.148862D+03  0.697114D+00  0.243414D+00
  0.148916D+03  0.703640D+00  0.245743D+00
  0.148970D+03  0.710368D+00  0.248143D+00
  0.149025D+03  0.717303D+00  0.250616D+00
  0.149079D+03  0.724450D+00  0.253165D+00
  0.149133D+03  0.731817D+00  0.255791D+00
  0.149188D+03  0.739409D+00  0.258497D+00
  0.149242D+03  0.747232D+00  0.261285D+00
  0.149296D+03  0.755294D+00  0.264158D+00
  0.149351D+03  0.763602D+00  0.267118D+00
  0.149405D+03  0.772164D+00  0.270167D+00
  0.149459D+03  0.780986D+00  0.273310D+00
  0.149514D+03  0.790077D+00  0.276547D+00
  0.149568D+03  0.799445D+00  0.279883D+00
  0.149623D+03  0.809100D+00  0.283321D+00
  0.149677D+03  0.819050D+00  0.286863D+00
  0.149731D+03  0.829305D+00  0.290514D+00
  0.149786D+03  0.839875D+00  0.294277D+00
  0.149840D+03  0.850770D+00  0.298155D+00
  0.149894D+03  0.862001D+00  0.302152D+00
  0.149949D+03  0.873580D+00  0.306273D+00
  0.150003D+03  0.885518D+00  0.310522D+00
  0.150057D+03  0.897828D+00  0.314902D+00
  0.150112D+03  0.910523D+00  0.319420D+00
  0.150166D+03  0.923616D+00  0.324079D+00
  0.150220D+03  0.937122D+00  0.328885D+00
  0.150275D+03  0.951055D+00  0.333843D+00
  0.150329D+03  0.965431D+00  0.338958D+00
