 -0.182650D+01  0.153774D+00
 -0.182612D+01  0.153890D+00
 -0.182574D+01  0.154006D+00
 -0.182536D+01  0.154123D+00
 -0.182497D+01  0.154239D+00
 -0.182459D+01  0.154356D+00
 -0.182421D+01  0.154473D+00
 -0.182383D+01  0.154590D+00
 -0.182345D+01  0.154707D+00
 -0.182306D+01  0.154824D+00
 -0.182268D+01  0.154942D+00
 -0.182230D+01  0.155059D+00
 -0.182192D+01  0.155177D+00
 -0.182153D+01  0.155295D+00
 -0.182115D+01  0.155413D+00
 -0.182077D+01  0.155531D+00
 -0.182039D+01  0.155649D+00
 -0.182000D+01  0.155767D+00
 -0.181962D+01  0.155886D+00
 -0.181924D+01  0.156004D+00
 -0.181886D+01  0.156123D+00
 -0.181847D+01  0.156242D+00
 -0.181809D+01  0.156361D+00
 -0.181771D+01  0.156480D+00
 -0.181733D+01  0.156600D+00
 -0.181695D+01  0.156719D+00
 -0.181656D+01  0.156839D+00
 -0.181618D+01  0.156959D+00
 -0.181580D+01  0.157079D+00
 -0.181542D+01  0.157199D+00
 -0.181503D+01  0.157319D+00
 -0.181465D+01  0.157439D+00
 -0.181427D+01  0.157560D+00
 -0.181389D+01  0.157681D+00
 -0.181350D+01  0.157801D+00
 -0.181312D+01  0.157922D+00
 -0.181274D+01  0.158043D+00
 -0.181236D+01  0.158165D+00
 -0.181197D+01  0.158286D+00
 -0.181159D+01  0.158408D+00
 -0.181121D+01  0.158529D+00
 -0.181083D+01  0.158651D+00
 -0.181045D+01  0.158773D+00
 -0.181006D+01  0.158895D+00
 -0.180968D+01  0.159018D+00
 -0.180930D+01  0.159140D+00
 -0.180892D+01  0.159263D+00
 -0.180853D+01  0.159385D+00
 -0.180815D+01  0.159508D+00
 -0.180777D+01  0.159631D+00
 -0.180739D+01  0.159754D+00
 -0.180700D+01  0.159878D+00
 -0.180662D+01  0.160001D+00
 -0.180624D+01  0.160125D+00
 -0.180586D+01  0.160248D+00
 -0.180547D+01  0.160372D+00
 -0.180509D+01  0.160496D+00
 -0.180471D+01  0.160621D+00
 -0.180433D+01  0.160745D+00
 -0.180395D+01  0.160870D+00
 -0.180356D+01  0.160994D+00
 -0.180318D+01  0.161119D+00
 -0.180280D+01  0.161244D+00
 -0.180242D+01  0.161369D+00
 -0.180203D+01  0.161494D+00
 -0.180165D+01  0.161620D+00
 -0.180127D+01  0.161745D+00
 -0.180089D+01  0.161871D+00
 -0.180050D+01  0.161997D+00
 -0.180012D+01  0.162123D+00
 -0.179974D+01  0.162249D+00
 -0.179936D+01  0.162376D+00
 -0.179897D+01  0.162502D+00
 -0.179859D+01  0.162629D+00
 -0.179821D+01  0.162756D+00
 -0.179783D+01  0.162883D+00
 -0.179745D+01  0.163010D+00
 -0.179706D+01  0.163137D+00
 -0.179668D+01  0.163264D+00
 -0.179630D+01  0.163392D+00
 -0.179592D+01  0.163520D+00
 -0.179553D+01  0.163648D+00
 -0.179515D+01  0.163776D+00
 -0.179477D+01  0.163904D+00
 -0.179439D+01  0.164032D+00
 -0.179400D+01  0.164161D+00
 -0.179362D+01  0.164290D+00
 -0.179324D+01  0.164418D+00
 -0.179286D+01  0.164548D+00
 -0.179247D+01  0.164677D+00
 -0.179209D+01  0.164806D+00
 -0.179171D+01  0.164936D+00
 -0.179133D+01  0.165065D+00
 -0.179095D+01  0.165195D+00
 -0.179056D+01  0.165325D+00
 -0.179018D+01  0.165455D+00
 -0.178980D+01  0.165585D+00
 -0.178942D+01  0.165716D+00
 -0.178903D+01  0.165846D+00
 -0.178865D+01  0.165977D+00
 -0.178827D+01  0.166108D+00
 -0.178789D+01  0.166239D+00
 -0.178750D+01  0.166371D+00
 -0.178712D+01  0.166502D+00
 -0.178674D+01  0.166634D+00
 -0.178636D+01  0.166765D+00
 -0.178597D+01  0.166897D+00
 -0.178559D+01  0.167029D+00
 -0.178521D+01  0.167162D+00
 -0.178483D+01  0.167294D+00
 -0.178445D+01  0.167426D+00
 -0.178406D+01  0.167559D+00
 -0.178368D+01  0.167692D+00
 -0.178330D+01  0.167825D+00
 -0.178292D+01  0.167958D+00
 -0.178253D+01  0.168092D+00
 -0.178215D+01  0.168225D+00
 -0.178177D+01  0.168359D+00
 -0.178139D+01  0.168493D+00
 -0.178100D+01  0.168627D+00
 -0.178062D+01  0.168761D+00
 -0.178024D+01  0.168896D+00
 -0.177986D+01  0.169030D+00
 -0.177947D+01  0.169165D+00
 -0.177909D+01  0.169300D+00
 -0.177871D+01  0.169435D+00
 -0.177833D+01  0.169570D+00
 -0.177795D+01  0.169706D+00
 -0.177756D+01  0.169841D+00
 -0.177718D+01  0.169977D+00
 -0.177680D+01  0.170113D+00
 -0.177642D+01  0.170249D+00
 -0.177603D+01  0.170385D+00
 -0.177565D+01  0.170522D+00
 -0.177527D+01  0.170658D+00
 -0.177489D+01  0.170795D+00
 -0.177450D+01  0.170932D+00
 -0.177412D+01  0.171069D+00
 -0.177374D+01  0.171206D+00
 -0.177336D+01  0.171344D+00
 -0.177297D+01  0.171481D+00
 -0.177259D+01  0.171619D+00
 -0.177221D+01  0.171757D+00
 -0.177183D+01  0.171895D+00
 -0.177145D+01  0.172034D+00
 -0.177106D+01  0.172172D+00
 -0.177068D+01  0.172311D+00
 -0.177030D+01  0.172450D+00
 -0.176992D+01  0.172589D+00
 -0.176953D+01  0.172728D+00
 -0.176915D+01  0.172867D+00
 -0.176877D+01  0.173007D+00
 -0.176839D+01  0.173147D+00
 -0.176800D+01  0.173287D+00
 -0.176762D+01  0.173427D+00
 -0.176724D+01  0.173567D+00
 -0.176686D+01  0.173707D+00
 -0.176647D+01  0.173848D+00
 -0.176609D+01  0.173989D+00
 -0.176571D+01  0.174130D+00
 -0.176533D+01  0.174271D+00
 -0.176495D+01  0.174412D+00
 -0.176456D+01  0.174554D+00
 -0.176418D+01  0.174695D+00
 -0.176380D+01  0.174837D+00
 -0.176342D+01  0.174979D+00
 -0.176303D+01  0.175122D+00
 -0.176265D+01  0.175264D+00
 -0.176227D+01  0.175407D+00
 -0.176189D+01  0.175549D+00
 -0.176150D+01  0.175692D+00
 -0.176112D+01  0.175836D+00
 -0.176074D+01  0.175979D+00
 -0.176036D+01  0.176122D+00
 -0.175997D+01  0.176266D+00
 -0.175959D+01  0.176410D+00
 -0.175921D+01  0.176554D+00
 -0.175883D+01  0.176698D+00
 -0.175845D+01  0.176843D+00
 -0.175806D+01  0.176987D+00
 -0.175768D+01  0.177132D+00
 -0.175730D+01  0.177277D+00
 -0.175692D+01  0.177422D+00
 -0.175653D+01  0.177568D+00
 -0.175615D+01  0.177713D+00
 -0.175577D+01  0.177859D+00
 -0.175539D+01  0.178005D+00
 -0.175500D+01  0.178151D+00
 -0.175462D+01  0.178297D+00
 -0.175424D+01  0.178444D+00
 -0.175386D+01  0.178590D+00
 -0.175347D+01  0.178737D+00
 -0.175309D+01  0.178884D+00
 -0.175271D+01  0.179031D+00
 -0.175233D+01  0.179179D+00
 -0.175195D+01  0.179326D+00
 -0.175156D+01  0.179474D+00
 -0.175118D+01  0.179622D+00
 -0.175080D+01  0.179770D+00
 -0.175042D+01  0.179919D+00
 -0.175003D+01  0.180067D+00
 -0.174965D+01  0.180216D+00
 -0.174927D+01  0.180365D+00
 -0.174889D+01  0.180514D+00
 -0.174850D+01  0.180663D+00
 -0.174812D+01  0.180813D+00
 -0.174774D+01  0.180963D+00
 -0.174736D+01  0.181113D+00
 -0.174697D+01  0.181263D+00
 -0.174659D+01  0.181413D+00
 -0.174621D+01  0.181563D+00
 -0.174583D+01  0.181714D+00
 -0.174545D+01  0.181865D+00
 -0.174506D+01  0.182016D+00
 -0.174468D+01  0.182167D+00
 -0.174430D+01  0.182319D+00
 -0.174392D+01  0.182471D+00
 -0.174353D+01  0.182622D+00
 -0.174315D+01  0.182774D+00
 -0.174277D+01  0.182927D+00
 -0.174239D+01  0.183079D+00
 -0.174200D+01  0.183232D+00
 -0.174162D+01  0.183385D+00
 -0.174124D+01  0.183538D+00
 -0.174086D+01  0.183691D+00
 -0.174047D+01  0.183844D+00
 -0.174009D+01  0.183998D+00
 -0.173971D+01  0.184152D+00
 -0.173933D+01  0.184306D+00
 -0.173895D+01  0.184460D+00
 -0.173856D+01  0.184615D+00
 -0.173818D+01  0.184769D+00
 -0.173780D+01  0.184924D+00
 -0.173742D+01  0.185079D+00
 -0.173703D+01  0.185235D+00
 -0.173665D+01  0.185390D+00
 -0.173627D+01  0.185546D+00
 -0.173589D+01  0.185702D+00
 -0.173550D+01  0.185858D+00
 -0.173512D+01  0.186014D+00
 -0.173474D+01  0.186171D+00
 -0.173436D+01  0.186327D+00
 -0.173397D+01  0.186484D+00
 -0.173359D+01  0.186641D+00
 -0.173321D+01  0.186799D+00
 -0.173283D+01  0.186956D+00
 -0.173245D+01  0.187114D+00
 -0.173206D+01  0.187272D+00
 -0.173168D+01  0.187430D+00
 -0.173130D+01  0.187588D+00
 -0.173092D+01  0.187747D+00
 -0.173053D+01  0.187906D+00
 -0.173015D+01  0.188065D+00
 -0.172977D+01  0.188224D+00
 -0.172939D+01  0.188383D+00
 -0.172900D+01  0.188543D+00
 -0.172862D+01  0.188703D+00
 -0.172824D+01  0.188863D+00
 -0.172786D+01  0.189023D+00
 -0.172747D+01  0.189183D+00
 -0.172709D+01  0.189344D+00
 -0.172671D+01  0.189505D+00
 -0.172633D+01  0.189666D+00
 -0.172595D+01  0.189827D+00
 -0.172556D+01  0.189989D+00
 -0.172518D+01  0.190151D+00
 -0.172480D+01  0.190313D+00
 -0.172442D+01  0.190475D+00
 -0.172403D+01  0.190637D+00
 -0.172365D+01  0.190800D+00
 -0.172327D+01  0.190963D+00
 -0.172289D+01  0.191126D+00
 -0.172250D+01  0.191289D+00
 -0.172212D+01  0.191452D+00
 -0.172174D+01  0.191616D+00
 -0.172136D+01  0.191780D+00
 -0.172097D+01  0.191944D+00
 -0.172059D+01  0.192108D+00
 -0.172021D+01  0.192273D+00
 -0.171983D+01  0.192438D+00
 -0.171945D+01  0.192603D+00
 -0.171906D+01  0.192768D+00
 -0.171868D+01  0.192933D+00
 -0.171830D+01  0.193099D+00
 -0.171792D+01  0.193265D+00
 -0.171753D+01  0.193431D+00
 -0.171715D+01  0.193597D+00
 -0.171677D+01  0.193764D+00
 -0.171639D+01  0.193931D+00
 -0.171600D+01  0.194098D+00
 -0.171562D+01  0.194265D+00
 -0.171524D+01  0.194432D+00
 -0.171486D+01  0.194600D+00
 -0.171447D+01  0.194768D+00
 -0.171409D+01  0.194936D+00
 -0.171371D+01  0.195105D+00
 -0.171333D+01  0.195273D+00
 -0.171295D+01  0.195442D+00
 -0.171256D+01  0.195611D+00
 -0.171218D+01  0.195780D+00
 -0.171180D+01  0.195950D+00
 -0.171142D+01  0.196119D+00
 -0.171103D+01  0.196289D+00
 -0.171065D+01  0.196459D+00
 -0.171027D+01  0.196630D+00
 -0.170989D+01  0.196801D+00
 -0.170950D+01  0.196971D+00
 -0.170912D+01  0.197143D+00
 -0.170874D+01  0.197314D+00
 -0.170836D+01  0.197485D+00
 -0.170797D+01  0.197657D+00
 -0.170759D+01  0.197829D+00
 -0.170721D+01  0.198001D+00
 -0.170683D+01  0.198174D+00
 -0.170645D+01  0.198347D+00
 -0.170606D+01  0.198520D+00
 -0.170568D+01  0.198693D+00
 -0.170530D+01  0.198866D+00
 -0.170492D+01  0.199040D+00
 -0.170453D+01  0.199214D+00
 -0.170415D+01  0.199388D+00
 -0.170377D+01  0.199562D+00
 -0.170339D+01  0.199737D+00
 -0.170300D+01  0.199912D+00
 -0.170262D+01  0.200087D+00
 -0.170224D+01  0.200262D+00
 -0.170186D+01  0.200438D+00
 -0.170147D+01  0.200614D+00
 -0.170109D+01  0.200790D+00
 -0.170071D+01  0.200966D+00
 -0.170033D+01  0.201142D+00
 -0.169995D+01  0.201319D+00
 -0.169956D+01  0.201496D+00
 -0.169918D+01  0.201673D+00
 -0.169880D+01  0.201851D+00
 -0.169842D+01  0.202029D+00
 -0.169803D+01  0.202207D+00
 -0.169765D+01  0.202385D+00
 -0.169727D+01  0.202563D+00
 -0.169689D+01  0.202742D+00
 -0.169650D+01  0.202921D+00
 -0.169612D+01  0.203100D+00
 -0.169574D+01  0.203280D+00
 -0.169536D+01  0.203459D+00
 -0.169497D+01  0.203639D+00
 -0.169459D+01  0.203819D+00
 -0.169421D+01  0.204000D+00
 -0.169383D+01  0.204180D+00
 -0.169345D+01  0.204361D+00
 -0.169306D+01  0.204543D+00
 -0.169268D+01  0.204724D+00
 -0.169230D+01  0.204906D+00
 -0.169192D+01  0.205088D+00
 -0.169153D+01  0.205270D+00
 -0.169115D+01  0.205452D+00
 -0.169077D+01  0.205635D+00
 -0.169039D+01  0.205818D+00
 -0.169000D+01  0.206001D+00
 -0.168962D+01  0.206184D+00
 -0.168924D+01  0.206368D+00
 -0.168886D+01  0.206552D+00
 -0.168847D+01  0.206736D+00
 -0.168809D+01  0.206921D+00
 -0.168771D+01  0.207105D+00
 -0.168733D+01  0.207290D+00
 -0.168695D+01  0.207476D+00
 -0.168656D+01  0.207661D+00
 -0.168618D+01  0.207847D+00
 -0.168580D+01  0.208033D+00
 -0.168542D+01  0.208219D+00
 -0.168503D+01  0.208406D+00
 -0.168465D+01  0.208592D+00
 -0.168427D+01  0.208780D+00
 -0.168389D+01  0.208967D+00
 -0.168350D+01  0.209154D+00
 -0.168312D+01  0.209342D+00
 -0.168274D+01  0.209530D+00
 -0.168236D+01  0.209719D+00
 -0.168197D+01  0.209907D+00
 -0.168159D+01  0.210096D+00
 -0.168121D+01  0.210285D+00
 -0.168083D+01  0.210475D+00
 -0.168045D+01  0.210664D+00
 -0.168006D+01  0.210854D+00
 -0.167968D+01  0.211044D+00
 -0.167930D+01  0.211235D+00
 -0.167892D+01  0.211426D+00
 -0.167853D+01  0.211617D+00
 -0.167815D+01  0.211808D+00
 -0.167777D+01  0.211999D+00
 -0.167739D+01  0.212191D+00
 -0.167700D+01  0.212383D+00
 -0.167662D+01  0.212575D+00
 -0.167624D+01  0.212768D+00
 -0.167586D+01  0.212961D+00
 -0.167547D+01  0.213154D+00
 -0.167509D+01  0.213348D+00
 -0.167471D+01  0.213541D+00
 -0.167433D+01  0.213735D+00
 -0.167395D+01  0.213929D+00
 -0.167356D+01  0.214124D+00
 -0.167318D+01  0.214319D+00
 -0.167280D+01  0.214514D+00
 -0.167242D+01  0.214709D+00
 -0.167203D+01  0.214905D+00
 -0.167165D+01  0.215101D+00
 -0.167127D+01  0.215297D+00
 -0.167089D+01  0.215493D+00
 -0.167050D+01  0.215690D+00
 -0.167012D+01  0.215887D+00
 -0.166974D+01  0.216084D+00
 -0.166936D+01  0.216282D+00
 -0.166897D+01  0.216480D+00
 -0.166859D+01  0.216678D+00
 -0.166821D+01  0.216876D+00
 -0.166783D+01  0.217075D+00
 -0.166745D+01  0.217274D+00
 -0.166706D+01  0.217473D+00
 -0.166668D+01  0.217672D+00
 -0.166630D+01  0.217872D+00
 -0.166592D+01  0.218072D+00
 -0.166553D+01  0.218273D+00
 -0.166515D+01  0.218473D+00
 -0.166477D+01  0.218674D+00
 -0.166439D+01  0.218875D+00
 -0.166400D+01  0.219077D+00
 -0.166362D+01  0.219279D+00
 -0.166324D+01  0.219481D+00
 -0.166286D+01  0.219683D+00
 -0.166247D+01  0.219886D+00
 -0.166209D+01  0.220089D+00
 -0.166171D+01  0.220292D+00
 -0.166133D+01  0.220496D+00
 -0.166095D+01  0.220699D+00
 -0.166056D+01  0.220904D+00
 -0.166018D+01  0.221108D+00
 -0.165980D+01  0.221313D+00
 -0.165942D+01  0.221518D+00
 -0.165903D+01  0.221723D+00
 -0.165865D+01  0.221929D+00
 -0.165827D+01  0.222134D+00
 -0.165789D+01  0.222341D+00
 -0.165750D+01  0.222547D+00
 -0.165712D+01  0.222754D+00
 -0.165674D+01  0.222961D+00
 -0.165636D+01  0.223168D+00
 -0.165597D+01  0.223376D+00
 -0.165559D+01  0.223584D+00
 -0.165521D+01  0.223792D+00
 -0.165483D+01  0.224001D+00
 -0.165445D+01  0.224210D+00
 -0.165406D+01  0.224419D+00
 -0.165368D+01  0.224628D+00
 -0.165330D+01  0.224838D+00
 -0.165292D+01  0.225048D+00
 -0.165253D+01  0.225258D+00
 -0.165215D+01  0.225469D+00
 -0.165177D+01  0.225680D+00
 -0.165139D+01  0.225891D+00
 -0.165100D+01  0.226103D+00
 -0.165062D+01  0.226315D+00
 -0.165024D+01  0.226527D+00
 -0.164986D+01  0.226740D+00
 -0.164947D+01  0.226952D+00
 -0.164909D+01  0.227165D+00
 -0.164871D+01  0.227379D+00
 -0.164833D+01  0.227593D+00
 -0.164795D+01  0.227807D+00
 -0.164756D+01  0.228021D+00
 -0.164718D+01  0.228236D+00
 -0.164680D+01  0.228451D+00
 -0.164642D+01  0.228666D+00
 -0.164603D+01  0.228882D+00
 -0.164565D+01  0.229098D+00
 -0.164527D+01  0.229314D+00
 -0.164489D+01  0.229530D+00
 -0.164450D+01  0.229747D+00
 -0.164412D+01  0.229964D+00
 -0.164374D+01  0.230182D+00
 -0.164336D+01  0.230400D+00
 -0.164297D+01  0.230618D+00
 -0.164259D+01  0.230836D+00
 -0.164221D+01  0.231055D+00
 -0.164183D+01  0.231274D+00
 -0.164145D+01  0.231494D+00
 -0.164106D+01  0.231713D+00
 -0.164068D+01  0.231934D+00
 -0.164030D+01  0.232154D+00
 -0.163992D+01  0.232375D+00
 -0.163953D+01  0.232596D+00
 -0.163915D+01  0.232817D+00
 -0.163877D+01  0.233039D+00
 -0.163839D+01  0.233261D+00
 -0.163800D+01  0.233483D+00
 -0.163762D+01  0.233706D+00
 -0.163724D+01  0.233929D+00
 -0.163686D+01  0.234152D+00
 -0.163647D+01  0.234376D+00
 -0.163609D+01  0.234600D+00
 -0.163571D+01  0.234824D+00
 -0.163533D+01  0.235049D+00
 -0.163495D+01  0.235274D+00
 -0.163456D+01  0.235499D+00
 -0.163418D+01  0.235725D+00
 -0.163380D+01  0.235950D+00
 -0.163342D+01  0.236177D+00
 -0.163303D+01  0.236403D+00
 -0.163265D+01  0.236630D+00
 -0.163227D+01  0.236858D+00
 -0.163189D+01  0.237085D+00
 -0.163150D+01  0.237313D+00
 -0.163112D+01  0.237542D+00
 -0.163074D+01  0.237770D+00
 -0.163036D+01  0.237999D+00
 -0.162997D+01  0.238229D+00
 -0.162959D+01  0.238458D+00
 -0.162921D+01  0.238688D+00
 -0.162883D+01  0.238919D+00
 -0.162845D+01  0.239149D+00
 -0.162806D+01  0.239380D+00
 -0.162768D+01  0.239612D+00
 -0.162730D+01  0.239844D+00
 -0.162692D+01  0.240076D+00
 -0.162653D+01  0.240308D+00
 -0.162615D+01  0.240541D+00
 -0.162577D+01  0.240774D+00
 -0.162539D+01  0.241007D+00
 -0.162500D+01  0.241241D+00
 -0.162462D+01  0.241475D+00
 -0.162424D+01  0.241710D+00
 -0.162386D+01  0.241945D+00
 -0.162347D+01  0.242180D+00
 -0.162309D+01  0.242416D+00
 -0.162271D+01  0.242652D+00
 -0.162233D+01  0.242888D+00
 -0.162195D+01  0.243124D+00
 -0.162156D+01  0.243361D+00
 -0.162118D+01  0.243599D+00
 -0.162080D+01  0.243836D+00
 -0.162042D+01  0.244074D+00
 -0.162003D+01  0.244313D+00
 -0.161965D+01  0.244552D+00
 -0.161927D+01  0.244791D+00
 -0.161889D+01  0.245030D+00
 -0.161850D+01  0.245270D+00
 -0.161812D+01  0.245510D+00
 -0.161774D+01  0.245751D+00
 -0.161736D+01  0.245992D+00
 -0.161697D+01  0.246233D+00
 -0.161659D+01  0.246475D+00
 -0.161621D+01  0.246717D+00
 -0.161583D+01  0.246959D+00
 -0.161545D+01  0.247202D+00
 -0.161506D+01  0.247445D+00
