 -0.232333D+06  0.811387D-06
 -0.232282D+06  0.812100D-06
 -0.232230D+06  0.812813D-06
 -0.232179D+06  0.813527D-06
 -0.232128D+06  0.814243D-06
 -0.232077D+06  0.814959D-06
 -0.232025D+06  0.815676D-06
 -0.231974D+06  0.816394D-06
 -0.231923D+06  0.817113D-06
 -0.231871D+06  0.817833D-06
 -0.231820D+06  0.818555D-06
 -0.231769D+06  0.819277D-06
 -0.231718D+06  0.820000D-06
 -0.231666D+06  0.820724D-06
 -0.231615D+06  0.821449D-06
 -0.231564D+06  0.822175D-06
 -0.231512D+06  0.822901D-06
 -0.231461D+06  0.823629D-06
 -0.231410D+06  0.824358D-06
 -0.231359D+06  0.825088D-06
 -0.231307D+06  0.825819D-06
 -0.231256D+06  0.826551D-06
 -0.231205D+06  0.827283D-06
 -0.231154D+06  0.828017D-06
 -0.231102D+06  0.828752D-06
 -0.231051D+06  0.829488D-06
 -0.231000D+06  0.830225D-06
 -0.230948D+06  0.830962D-06
 -0.230897D+06  0.831701D-06
 -0.230846D+06  0.832441D-06
 -0.230795D+06  0.833182D-06
 -0.230743D+06  0.833923D-06
 -0.230692D+06  0.834666D-06
 -0.230641D+06  0.835410D-06
 -0.230589D+06  0.836155D-06
 -0.230538D+06  0.836901D-06
 -0.230487D+06  0.837648D-06
 -0.230436D+06  0.838395D-06
 -0.230384D+06  0.839144D-06
 -0.230333D+06  0.839894D-06
 -0.230282D+06  0.840645D-06
 -0.230231D+06  0.841397D-06
 -0.230179D+06  0.842150D-06
 -0.230128D+06  0.842904D-06
 -0.230077D+06  0.843659D-06
 -0.230025D+06  0.844415D-06
 -0.229974D+06  0.845172D-06
 -0.229923D+06  0.845930D-06
 -0.229872D+06  0.846689D-06
 -0.229820D+06  0.847449D-06
 -0.229769D+06  0.848210D-06
 -0.229718D+06  0.848973D-06
 -0.229667D+06  0.849736D-06
 -0.229615D+06  0.850500D-06
 -0.229564D+06  0.851266D-06
 -0.229513D+06  0.852032D-06
 -0.229461D+06  0.852800D-06
 -0.229410D+06  0.853568D-06
 -0.229359D+06  0.854338D-06
 -0.229308D+06  0.855108D-06
 -0.229256D+06  0.855880D-06
 -0.229205D+06  0.856653D-06
 -0.229154D+06  0.857426D-06
 -0.229102D+06  0.858201D-06
 -0.229051D+06  0.858977D-06
 -0.229000D+06  0.859754D-06
 -0.228949D+06  0.860532D-06
 -0.228897D+06  0.861312D-06
 -0.228846D+06  0.862092D-06
 -0.228795D+06  0.862873D-06
 -0.228744D+06  0.863655D-06
 -0.228692D+06  0.864439D-06
 -0.228641D+06  0.865223D-06
 -0.228590D+06  0.866009D-06
 -0.228538D+06  0.866796D-06
 -0.228487D+06  0.867584D-06
 -0.228436D+06  0.868372D-06
 -0.228385D+06  0.869162D-06
 -0.228333D+06  0.869954D-06
 -0.228282D+06  0.870746D-06
 -0.228231D+06  0.871539D-06
 -0.228180D+06  0.872333D-06
 -0.228128D+06  0.873129D-06
 -0.228077D+06  0.873925D-06
 -0.228026D+06  0.874723D-06
 -0.227974D+06  0.875522D-06
 -0.227923D+06  0.876322D-06
 -0.227872D+06  0.877123D-06
 -0.227821D+06  0.877925D-06
 -0.227769D+06  0.878728D-06
 -0.227718D+06  0.879533D-06
 -0.227667D+06  0.880338D-06
 -0.227615D+06  0.881145D-06
 -0.227564D+06  0.881952D-06
 -0.227513D+06  0.882761D-06
 -0.227462D+06  0.883571D-06
 -0.227410D+06  0.884382D-06
 -0.227359D+06  0.885195D-06
 -0.227308D+06  0.886008D-06
 -0.227257D+06  0.886823D-06
 -0.227205D+06  0.887638D-06
 -0.227154D+06  0.888455D-06
 -0.227103D+06  0.889273D-06
 -0.227051D+06  0.890092D-06
 -0.227000D+06  0.890912D-06
 -0.226949D+06  0.891734D-06
 -0.226898D+06  0.892556D-06
 -0.226846D+06  0.893380D-06
 -0.226795D+06  0.894205D-06
 -0.226744D+06  0.895031D-06
 -0.226692D+06  0.895858D-06
 -0.226641D+06  0.896686D-06
 -0.226590D+06  0.897516D-06
 -0.226539D+06  0.898346D-06
 -0.226487D+06  0.899178D-06
 -0.226436D+06  0.900011D-06
 -0.226385D+06  0.900846D-06
 -0.226334D+06  0.901681D-06
 -0.226282D+06  0.902517D-06
 -0.226231D+06  0.903355D-06
 -0.226180D+06  0.904194D-06
 -0.226128D+06  0.905034D-06
 -0.226077D+06  0.905875D-06
 -0.226026D+06  0.906718D-06
 -0.225975D+06  0.907562D-06
 -0.225923D+06  0.908406D-06
 -0.225872D+06  0.909252D-06
 -0.225821D+06  0.910100D-06
 -0.225770D+06  0.910948D-06
 -0.225718D+06  0.911798D-06
 -0.225667D+06  0.912649D-06
 -0.225616D+06  0.913501D-06
 -0.225564D+06  0.914354D-06
 -0.225513D+06  0.915209D-06
 -0.225462D+06  0.916064D-06
 -0.225411D+06  0.916921D-06
 -0.225359D+06  0.917779D-06
 -0.225308D+06  0.918639D-06
 -0.225257D+06  0.919499D-06
 -0.225205D+06  0.920361D-06
 -0.225154D+06  0.921224D-06
 -0.225103D+06  0.922088D-06
 -0.225052D+06  0.922954D-06
 -0.225000D+06  0.923821D-06
 -0.224949D+06  0.924689D-06
 -0.224898D+06  0.925558D-06
 -0.224847D+06  0.926428D-06
 -0.224795D+06  0.927300D-06
 -0.224744D+06  0.928173D-06
 -0.224693D+06  0.929047D-06
 -0.224641D+06  0.929923D-06
 -0.224590D+06  0.930800D-06
 -0.224539D+06  0.931677D-06
 -0.224488D+06  0.932557D-06
 -0.224436D+06  0.933437D-06
 -0.224385D+06  0.934319D-06
 -0.224334D+06  0.935202D-06
 -0.224283D+06  0.936086D-06
 -0.224231D+06  0.936972D-06
 -0.224180D+06  0.937859D-06
 -0.224129D+06  0.938747D-06
 -0.224077D+06  0.939636D-06
 -0.224026D+06  0.940527D-06
 -0.223975D+06  0.941419D-06
 -0.223924D+06  0.942312D-06
 -0.223872D+06  0.943207D-06
 -0.223821D+06  0.944102D-06
 -0.223770D+06  0.945000D-06
 -0.223718D+06  0.945898D-06
 -0.223667D+06  0.946798D-06
 -0.223616D+06  0.947699D-06
 -0.223565D+06  0.948601D-06
 -0.223513D+06  0.949505D-06
 -0.223462D+06  0.950410D-06
 -0.223411D+06  0.951316D-06
 -0.223360D+06  0.952224D-06
 -0.223308D+06  0.953132D-06
 -0.223257D+06  0.954043D-06
 -0.223206D+06  0.954954D-06
 -0.223154D+06  0.955867D-06
 -0.223103D+06  0.956781D-06
 -0.223052D+06  0.957697D-06
 -0.223001D+06  0.958614D-06
 -0.222949D+06  0.959532D-06
 -0.222898D+06  0.960451D-06
 -0.222847D+06  0.961372D-06
 -0.222795D+06  0.962294D-06
 -0.222744D+06  0.963218D-06
 -0.222693D+06  0.964143D-06
 -0.222642D+06  0.965069D-06
 -0.222590D+06  0.965997D-06
 -0.222539D+06  0.966926D-06
 -0.222488D+06  0.967856D-06
 -0.222437D+06  0.968787D-06
 -0.222385D+06  0.969720D-06
 -0.222334D+06  0.970655D-06
 -0.222283D+06  0.971591D-06
 -0.222231D+06  0.972528D-06
 -0.222180D+06  0.973466D-06
 -0.222129D+06  0.974406D-06
 -0.222078D+06  0.975347D-06
 -0.222026D+06  0.976290D-06
 -0.221975D+06  0.977234D-06
 -0.221924D+06  0.978180D-06
 -0.221873D+06  0.979126D-06
 -0.221821D+06  0.980075D-06
 -0.221770D+06  0.981024D-06
 -0.221719D+06  0.981975D-06
 -0.221667D+06  0.982928D-06
 -0.221616D+06  0.983881D-06
 -0.221565D+06  0.984837D-06
 -0.221514D+06  0.985793D-06
 -0.221462D+06  0.986751D-06
 -0.221411D+06  0.987711D-06
 -0.221360D+06  0.988672D-06
 -0.221308D+06  0.989634D-06
 -0.221257D+06  0.990597D-06
 -0.221206D+06  0.991563D-06
 -0.221155D+06  0.992529D-06
 -0.221103D+06  0.993497D-06
 -0.221052D+06  0.994467D-06
 -0.221001D+06  0.995438D-06
 -0.220950D+06  0.996410D-06
 -0.220898D+06  0.997384D-06
 -0.220847D+06  0.998359D-06
 -0.220796D+06  0.999335D-06
 -0.220744D+06  0.100031D-05
 -0.220693D+06  0.100129D-05
 -0.220642D+06  0.100227D-05
 -0.220591D+06  0.100326D-05
 -0.220539D+06  0.100424D-05
 -0.220488D+06  0.100523D-05
 -0.220437D+06  0.100621D-05
 -0.220386D+06  0.100720D-05
 -0.220334D+06  0.100819D-05
 -0.220283D+06  0.100918D-05
 -0.220232D+06  0.101018D-05
 -0.220180D+06  0.101117D-05
 -0.220129D+06  0.101217D-05
 -0.220078D+06  0.101316D-05
 -0.220027D+06  0.101416D-05
 -0.219975D+06  0.101516D-05
 -0.219924D+06  0.101616D-05
 -0.219873D+06  0.101717D-05
 -0.219821D+06  0.101817D-05
 -0.219770D+06  0.101918D-05
 -0.219719D+06  0.102019D-05
 -0.219668D+06  0.102119D-05
 -0.219616D+06  0.102221D-05
 -0.219565D+06  0.102322D-05
 -0.219514D+06  0.102423D-05
 -0.219463D+06  0.102525D-05
 -0.219411D+06  0.102626D-05
 -0.219360D+06  0.102728D-05
 -0.219309D+06  0.102830D-05
 -0.219257D+06  0.102932D-05
 -0.219206D+06  0.103035D-05
 -0.219155D+06  0.103137D-05
 -0.219104D+06  0.103240D-05
 -0.219052D+06  0.103342D-05
 -0.219001D+06  0.103445D-05
 -0.218950D+06  0.103548D-05
 -0.218898D+06  0.103652D-05
 -0.218847D+06  0.103755D-05
 -0.218796D+06  0.103859D-05
 -0.218745D+06  0.103962D-05
 -0.218693D+06  0.104066D-05
 -0.218642D+06  0.104170D-05
 -0.218591D+06  0.104274D-05
 -0.218540D+06  0.104379D-05
 -0.218488D+06  0.104483D-05
 -0.218437D+06  0.104588D-05
 -0.218386D+06  0.104693D-05
 -0.218334D+06  0.104798D-05
 -0.218283D+06  0.104903D-05
 -0.218232D+06  0.105008D-05
 -0.218181D+06  0.105114D-05
 -0.218129D+06  0.105219D-05
 -0.218078D+06  0.105325D-05
 -0.218027D+06  0.105431D-05
 -0.217976D+06  0.105537D-05
 -0.217924D+06  0.105643D-05
 -0.217873D+06  0.105750D-05
 -0.217822D+06  0.105856D-05
 -0.217770D+06  0.105963D-05
 -0.217719D+06  0.106070D-05
 -0.217668D+06  0.106177D-05
 -0.217617D+06  0.106284D-05
 -0.217565D+06  0.106392D-05
 -0.217514D+06  0.106499D-05
 -0.217463D+06  0.106607D-05
 -0.217411D+06  0.106715D-05
 -0.217360D+06  0.106823D-05
 -0.217309D+06  0.106931D-05
 -0.217258D+06  0.107040D-05
 -0.217206D+06  0.107148D-05
 -0.217155D+06  0.107257D-05
 -0.217104D+06  0.107366D-05
 -0.217053D+06  0.107475D-05
 -0.217001D+06  0.107584D-05
 -0.216950D+06  0.107694D-05
 -0.216899D+06  0.107803D-05
 -0.216847D+06  0.107913D-05
 -0.216796D+06  0.108023D-05
 -0.216745D+06  0.108133D-05
 -0.216694D+06  0.108243D-05
 -0.216642D+06  0.108354D-05
 -0.216591D+06  0.108464D-05
