 omega/2π S_heterodyne S_homodyne
 -0.250946D+06  0.214489D-01  0.965701D+00
 -0.250895D+06  0.214701D-01  0.965687D+00
 -0.250844D+06  0.214913D-01  0.965672D+00
 -0.250792D+06  0.215125D-01  0.965658D+00
 -0.250741D+06  0.215338D-01  0.965644D+00
 -0.250690D+06  0.215551D-01  0.965630D+00
 -0.250639D+06  0.215764D-01  0.965616D+00
 -0.250587D+06  0.215977D-01  0.965602D+00
 -0.250536D+06  0.216191D-01  0.965588D+00
 -0.250485D+06  0.216405D-01  0.965573D+00
 -0.250433D+06  0.216619D-01  0.965559D+00
 -0.250382D+06  0.216834D-01  0.965545D+00
 -0.250331D+06  0.217049D-01  0.965531D+00
 -0.250280D+06  0.217264D-01  0.965517D+00
 -0.250228D+06  0.217479D-01  0.965503D+00
 -0.250177D+06  0.217695D-01  0.965489D+00
 -0.250126D+06  0.217911D-01  0.965475D+00
 -0.250074D+06  0.218127D-01  0.965461D+00
 -0.250023D+06  0.218344D-01  0.965447D+00
 -0.249972D+06  0.218561D-01  0.965433D+00
 -0.249921D+06  0.218778D-01  0.965419D+00
 -0.249869D+06  0.218995D-01  0.965405D+00
 -0.249818D+06  0.219213D-01  0.965391D+00
 -0.249767D+06  0.219431D-01  0.965377D+00
 -0.249716D+06  0.219649D-01  0.965363D+00
 -0.249664D+06  0.219868D-01  0.965349D+00
 -0.249613D+06  0.220087D-01  0.965335D+00
 -0.249562D+06  0.220306D-01  0.965321D+00
 -0.249510D+06  0.220525D-01  0.965307D+00
 -0.249459D+06  0.220745D-01  0.965293D+00
 -0.249408D+06  0.220965D-01  0.965279D+00
 -0.249357D+06  0.221185D-01  0.965265D+00
 -0.249305D+06  0.221406D-01  0.965251D+00
 -0.249254D+06  0.221627D-01  0.965237D+00
 -0.249203D+06  0.221848D-01  0.965224D+00
 -0.249152D+06  0.222069D-01  0.965210D+00
 -0.249100D+06  0.222291D-01  0.965196D+00
 -0.249049D+06  0.222513D-01  0.965182D+00
 -0.248998D+06  0.222735D-01  0.965168D+00
 -0.248946D+06  0.222958D-01  0.965154D+00
 -0.248895D+06  0.223181D-01  0.965141D+00
 -0.248844D+06  0.223404D-01  0.965127D+00
 -0.248793D+06  0.223628D-01  0.965113D+00
 -0.248741D+06  0.223851D-01  0.965099D+00
 -0.248690D+06  0.224076D-01  0.965085D+00
 -0.248639D+06  0.224300D-01  0.965072D+00
 -0.248587D+06  0.224525D-01  0.965058D+00
 -0.248536D+06  0.224750D-01  0.965044D+00
 -0.248485D+06  0.224975D-01  0.965031D+00
 -0.248434D+06  0.225201D-01  0.965017D+00
 -0.248382D+06  0.225427D-01  0.965003D+00
 -0.248331D+06  0.225653D-01  0.964989D+00
 -0.248280D+06  0.225879D-01  0.964976D+00
 -0.248229D+06  0.226106D-01  0.964962D+00
 -0.248177D+06  0.226333D-01  0.964948D+00
 -0.248126D+06  0.226561D-01  0.964935D+00
 -0.248075D+06  0.226788D-01  0.964921D+00
 -0.248023D+06  0.227016D-01  0.964908D+00
 -0.247972D+06  0.227245D-01  0.964894D+00
 -0.247921D+06  0.227473D-01  0.964880D+00
 -0.247870D+06  0.227702D-01  0.964867D+00
 -0.247818D+06  0.227931D-01  0.964853D+00
 -0.247767D+06  0.228161D-01  0.964840D+00
 -0.247716D+06  0.228391D-01  0.964826D+00
 -0.247664D+06  0.228621D-01  0.964813D+00
 -0.247613D+06  0.228851D-01  0.964799D+00
 -0.247562D+06  0.229082D-01  0.964786D+00
 -0.247511D+06  0.229313D-01  0.964772D+00
 -0.247459D+06  0.229545D-01  0.964759D+00
 -0.247408D+06  0.229776D-01  0.964745D+00
 -0.247357D+06  0.230008D-01  0.964732D+00
 -0.247306D+06  0.230241D-01  0.964718D+00
 -0.247254D+06  0.230473D-01  0.964705D+00
 -0.247203D+06  0.230706D-01  0.964691D+00
 -0.247152D+06  0.230939D-01  0.964678D+00
 -0.247100D+06  0.231173D-01  0.964665D+00
 -0.247049D+06  0.231407D-01  0.964651D+00
 -0.246998D+06  0.231641D-01  0.964638D+00
 -0.246947D+06  0.231876D-01  0.964624D+00
 -0.246895D+06  0.232110D-01  0.964611D+00
 -0.246844D+06  0.232345D-01  0.964598D+00
 -0.246793D+06  0.232581D-01  0.964585D+00
 -0.246742D+06  0.232817D-01  0.964571D+00
 -0.246690D+06  0.233053D-01  0.964558D+00
 -0.246639D+06  0.233289D-01  0.964545D+00
 -0.246588D+06  0.233526D-01  0.964531D+00
 -0.246536D+06  0.233763D-01  0.964518D+00
 -0.246485D+06  0.234000D-01  0.964505D+00
 -0.246434D+06  0.234238D-01  0.964492D+00
 -0.246383D+06  0.234476D-01  0.964478D+00
 -0.246331D+06  0.234714D-01  0.964465D+00
 -0.246280D+06  0.234953D-01  0.964452D+00
 -0.246229D+06  0.235192D-01  0.964439D+00
 -0.246177D+06  0.235431D-01  0.964426D+00
 -0.246126D+06  0.235671D-01  0.964413D+00
 -0.246075D+06  0.235911D-01  0.964399D+00
 -0.246024D+06  0.236151D-01  0.964386D+00
 -0.245972D+06  0.236391D-01  0.964373D+00
 -0.245921D+06  0.236632D-01  0.964360D+00
 -0.245870D+06  0.236874D-01  0.964347D+00
 -0.245819D+06  0.237115D-01  0.964334D+00
 -0.245767D+06  0.237357D-01  0.964321D+00
 -0.245716D+06  0.237599D-01  0.964308D+00
 -0.245665D+06  0.237842D-01  0.964295D+00
 -0.245613D+06  0.238085D-01  0.964282D+00
 -0.245562D+06  0.238328D-01  0.964269D+00
 -0.245511D+06  0.238571D-01  0.964256D+00
 -0.245460D+06  0.238815D-01  0.964243D+00
 -0.245408D+06  0.239059D-01  0.964230D+00
 -0.245357D+06  0.239304D-01  0.964217D+00
 -0.245306D+06  0.239549D-01  0.964204D+00
 -0.245255D+06  0.239794D-01  0.964191D+00
 -0.245203D+06  0.240039D-01  0.964178D+00
 -0.245152D+06  0.240285D-01  0.964166D+00
 -0.245101D+06  0.240531D-01  0.964153D+00
 -0.245049D+06  0.240778D-01  0.964140D+00
 -0.244998D+06  0.241025D-01  0.964127D+00
 -0.244947D+06  0.241272D-01  0.964114D+00
 -0.244896D+06  0.241519D-01  0.964101D+00
 -0.244844D+06  0.241767D-01  0.964089D+00
 -0.244793D+06  0.242015D-01  0.964076D+00
 -0.244742D+06  0.242264D-01  0.964063D+00
 -0.244690D+06  0.242513D-01  0.964050D+00
 -0.244639D+06  0.242762D-01  0.964038D+00
 -0.244588D+06  0.243012D-01  0.964025D+00
 -0.244537D+06  0.243262D-01  0.964012D+00
 -0.244485D+06  0.243512D-01  0.964000D+00
 -0.244434D+06  0.243762D-01  0.963987D+00
 -0.244383D+06  0.244013D-01  0.963974D+00
 -0.244332D+06  0.244264D-01  0.963962D+00
 -0.244280D+06  0.244516D-01  0.963949D+00
 -0.244229D+06  0.244768D-01  0.963936D+00
 -0.244178D+06  0.245020D-01  0.963924D+00
 -0.244126D+06  0.245273D-01  0.963911D+00
 -0.244075D+06  0.245526D-01  0.963899D+00
 -0.244024D+06  0.245779D-01  0.963886D+00
 -0.243973D+06  0.246033D-01  0.963874D+00
 -0.243921D+06  0.246287D-01  0.963861D+00
 -0.243870D+06  0.246541D-01  0.963849D+00
 -0.243819D+06  0.246796D-01  0.963836D+00
 -0.243767D+06  0.247051D-01  0.963824D+00
 -0.243716D+06  0.247306D-01  0.963811D+00
 -0.243665D+06  0.247562D-01  0.963799D+00
 -0.243614D+06  0.247818D-01  0.963787D+00
 -0.243562D+06  0.248075D-01  0.963774D+00
 -0.243511D+06  0.248332D-01  0.963762D+00
 -0.243460D+06  0.248589D-01  0.963750D+00
 -0.243409D+06  0.248846D-01  0.963737D+00
 -0.243357D+06  0.249104D-01  0.963725D+00
 -0.243306D+06  0.249362D-01  0.963713D+00
 -0.243255D+06  0.249621D-01  0.963700D+00
 -0.243203D+06  0.249880D-01  0.963688D+00
 -0.243152D+06  0.250139D-01  0.963676D+00
 -0.243101D+06  0.250399D-01  0.963664D+00
 -0.243050D+06  0.250659D-01  0.963651D+00
 -0.242998D+06  0.250919D-01  0.963639D+00
 -0.242947D+06  0.251180D-01  0.963627D+00
 -0.242896D+06  0.251441D-01  0.963615D+00
 -0.242845D+06  0.251702D-01  0.963603D+00
 -0.242793D+06  0.251964D-01  0.963591D+00
 -0.242742D+06  0.252226D-01  0.963579D+00
 -0.242691D+06  0.252489D-01  0.963567D+00
 -0.242639D+06  0.252752D-01  0.963554D+00
 -0.242588D+06  0.253015D-01  0.963542D+00
 -0.242537D+06  0.253279D-01  0.963530D+00
 -0.242486D+06  0.253543D-01  0.963518D+00
 -0.242434D+06  0.253807D-01  0.963506D+00
 -0.242383D+06  0.254072D-01  0.963494D+00
 -0.242332D+06  0.254337D-01  0.963482D+00
 -0.242280D+06  0.254602D-01  0.963471D+00
 -0.242229D+06  0.254868D-01  0.963459D+00
 -0.242178D+06  0.255134D-01  0.963447D+00
 -0.242127D+06  0.255401D-01  0.963435D+00
 -0.242075D+06  0.255668D-01  0.963423D+00
 -0.242024D+06  0.255935D-01  0.963411D+00
 -0.241973D+06  0.256203D-01  0.963399D+00
 -0.241922D+06  0.256471D-01  0.963388D+00
 -0.241870D+06  0.256739D-01  0.963376D+00
 -0.241819D+06  0.257008D-01  0.963364D+00
 -0.241768D+06  0.257277D-01  0.963352D+00
 -0.241716D+06  0.257547D-01  0.963341D+00
 -0.241665D+06  0.257817D-01  0.963329D+00
 -0.241614D+06  0.258087D-01  0.963317D+00
 -0.241563D+06  0.258358D-01  0.963306D+00
 -0.241511D+06  0.258629D-01  0.963294D+00
 -0.241460D+06  0.258900D-01  0.963282D+00
 -0.241409D+06  0.259172D-01  0.963271D+00
 -0.241358D+06  0.259444D-01  0.963259D+00
 -0.241306D+06  0.259717D-01  0.963248D+00
 -0.241255D+06  0.259989D-01  0.963236D+00
 -0.241204D+06  0.260263D-01  0.963224D+00
 -0.241152D+06  0.260536D-01  0.963213D+00
 -0.241101D+06  0.260811D-01  0.963202D+00
 -0.241050D+06  0.261085D-01  0.963190D+00
 -0.240999D+06  0.261360D-01  0.963179D+00
 -0.240947D+06  0.261635D-01  0.963167D+00
 -0.240896D+06  0.261911D-01  0.963156D+00
 -0.240845D+06  0.262187D-01  0.963144D+00
 -0.240793D+06  0.262463D-01  0.963133D+00
 -0.240742D+06  0.262740D-01  0.963122D+00
 -0.240691D+06  0.263017D-01  0.963110D+00
 -0.240640D+06  0.263294D-01  0.963099D+00
 -0.240588D+06  0.263572D-01  0.963088D+00
 -0.240537D+06  0.263851D-01  0.963077D+00
 -0.240486D+06  0.264129D-01  0.963065D+00
 -0.240435D+06  0.264409D-01  0.963054D+00
 -0.240383D+06  0.264688D-01  0.963043D+00
 -0.240332D+06  0.264968D-01  0.963032D+00
 -0.240281D+06  0.265248D-01  0.963021D+00
 -0.240229D+06  0.265529D-01  0.963010D+00
 -0.240178D+06  0.265810D-01  0.962999D+00
 -0.240127D+06  0.266091D-01  0.962987D+00
 -0.240076D+06  0.266373D-01  0.962976D+00
 -0.240024D+06  0.266656D-01  0.962965D+00
 -0.239973D+06  0.266938D-01  0.962954D+00
 -0.239922D+06  0.267221D-01  0.962943D+00
 -0.239870D+06  0.267505D-01  0.962932D+00
 -0.239819D+06  0.267789D-01  0.962921D+00
 -0.239768D+06  0.268073D-01  0.962911D+00
 -0.239717D+06  0.268358D-01  0.962900D+00
 -0.239665D+06  0.268643D-01  0.962889D+00
 -0.239614D+06  0.268928D-01  0.962878D+00
 -0.239563D+06  0.269214D-01  0.962867D+00
 -0.239512D+06  0.269500D-01  0.962856D+00
 -0.239460D+06  0.269787D-01  0.962846D+00
 -0.239409D+06  0.270074D-01  0.962835D+00
 -0.239358D+06  0.270361D-01  0.962824D+00
 -0.239306D+06  0.270649D-01  0.962813D+00
 -0.239255D+06  0.270938D-01  0.962803D+00
 -0.239204D+06  0.271226D-01  0.962792D+00
 -0.239153D+06  0.271515D-01  0.962781D+00
 -0.239101D+06  0.271805D-01  0.962771D+00
 -0.239050D+06  0.272095D-01  0.962760D+00
 -0.238999D+06  0.272385D-01  0.962750D+00
 -0.238948D+06  0.272676D-01  0.962739D+00
 -0.238896D+06  0.272967D-01  0.962728D+00
 -0.238845D+06  0.273259D-01  0.962718D+00
 -0.238794D+06  0.273551D-01  0.962707D+00
 -0.238742D+06  0.273843D-01  0.962697D+00
 -0.238691D+06  0.274136D-01  0.962687D+00
 -0.238640D+06  0.274429D-01  0.962676D+00
 -0.238589D+06  0.274723D-01  0.962666D+00
 -0.238537D+06  0.275017D-01  0.962655D+00
 -0.238486D+06  0.275311D-01  0.962645D+00
 -0.238435D+06  0.275606D-01  0.962635D+00
 -0.238383D+06  0.275902D-01  0.962625D+00
 -0.238332D+06  0.276197D-01  0.962614D+00
 -0.238281D+06  0.276493D-01  0.962604D+00
 -0.238230D+06  0.276790D-01  0.962594D+00
 -0.238178D+06  0.277087D-01  0.962584D+00
 -0.238127D+06  0.277384D-01  0.962574D+00
 -0.238076D+06  0.277682D-01  0.962563D+00
 -0.238025D+06  0.277981D-01  0.962553D+00
