 X0/lambda deviation_OPT_X deviation_OPT_Y deviation_OPT_Z
  7.500000000000000E-02  1.178797599643144E-01 -9.863586218123935E-02  3.285660814499980E-01
  7.583333333333334E-02  1.131379024424677E-01 -9.384962867565473E-02  3.246865683418724E-01
  7.666666666666666E-02  1.145375089748922E-01 -9.544453051060534E-02  3.207902798714856E-01
  7.750000000000000E-02  1.095323443127038E-01 -9.087100008468291E-02  3.168779167870320E-01
  7.833333333333334E-02  1.106723239354425E-01 -8.640155982811347E-02  3.129501796202244E-01
  7.916666666666666E-02  1.054112420594014E-01 -8.830872041435608E-02  3.090077684904053E-01
  8.000000000000000E-02  1.062990432868993E-01 -8.404287897305411E-02  3.050513829090624E-01
  8.083333333333333E-02  1.007895506113666E-01 -7.987652310341480E-02  3.010817215857000E-01
  8.166666666666667E-02  1.014327370627275E-01 -8.208212909001381E-02  2.970994822344155E-01
  8.250000000000000E-02  9.568245370894667E-02 -7.811006011997097E-02  2.931053613817543E-01
  8.333333333333333E-02  9.608870129796533E-02 -7.423277030062830E-02  2.891000541756340E-01
  8.416666666666667E-02  9.010535825572784E-02 -7.044866890164249E-02  2.850842541955244E-01
  8.500000000000001E-02  9.028245232443034E-02 -7.303018846493746E-02  2.810586532639429E-01
  8.583333333333333E-02  8.407388855700865E-02 -6.942764904976119E-02  2.770239412592609E-01
  8.666666666666667E-02  8.402972095210748E-02 -6.591346225547774E-02  2.729808059300428E-01
  8.749999999999999E-02  8.387791442246564E-02 -6.248599546982939E-02  2.689299327108449E-01
  8.833333333333333E-02  7.734644653838683E-02 -5.914360600593679E-02  2.648720045396491E-01
  8.916666666666667E-02  7.698540926900549E-02 -5.588464126384517E-02  2.608077016768061E-01
  9.000000000000000E-02  7.652280492343932E-02 -5.270743889273770E-02  2.567377015259851E-01
  9.083333333333334E-02  6.968664788875716E-02 -5.588436093245629E-02  2.526626784565637E-01
  9.166666666666666E-02  6.902706636646457E-02 -5.286565806797090E-02  2.485833036281761E-01
  9.250000000000000E-02  6.827209830833886E-02 -4.992367366180592E-02  2.445002448170217E-01
  9.333333333333334E-02  6.114979314932022E-02 -4.705670801093654E-02  2.404141662441470E-01
  9.416666666666666E-02  6.021031353912455E-02 -4.426305249346051E-02  2.425997623835770E-01
  9.500000000000000E-02  5.918173127276070E-02 -4.154098973900079E-02  2.385096218841314E-01
  9.583333333333334E-02  5.806616299648550E-02 -3.888879379984939E-02  2.344184312700731E-01
  9.666666666666666E-02  5.686573602340873E-02 -3.630473032405663E-02  2.303268388674179E-01
  9.750000000000000E-02  4.930855414769025E-02 -3.378705672915035E-02  2.262354886207645E-01
  9.833333333333333E-02  4.794483334545509E-02 -3.133402237741149E-02  2.221450199349722E-01
  9.916666666666667E-02  4.650269769725122E-02 -2.894386875224289E-02  2.180560675190618E-01
  1.000000000000000E-01  4.498431508590761E-02 -2.661482963576076E-02  2.139692612327987E-01
  1.008333333333333E-01  4.339186300398696E-02 -2.434513128760923E-02  2.098852259356335E-01
  1.016666666666667E-01  4.172752833784103E-02 -2.213299262483082E-02  2.058045813383843E-01
  1.025000000000000E-01  3.999350714992433E-02 -1.997662540301546E-02  2.017279418574631E-01
  1.033333333333333E-01  3.819200445925495E-02 -1.787423439848703E-02  1.976559164717832E-01
  1.041666666666667E-01  3.632523402102305E-02 -1.582401759180540E-02  1.998631425601926E-01
  1.050000000000000E-01  3.439541810393914E-02 -1.382416635208370E-02  1.958021498533104E-01
  1.058333333333333E-01  3.240478726654451E-02 -1.187286562273228E-02  1.917475641648166E-01
  1.066666666666667E-01  3.035558013203962E-02 -9.968294108017885E-03  1.876999713491105E-01
  1.075000000000000E-01  2.825004316138928E-02 -8.108624460975357E-03  1.836599511500743E-01
  1.083333333333333E-01  2.609043042524209E-02 -6.292023472023454E-03  1.796280770753974E-01
  1.091666666666667E-01  2.387900337408964E-02 -4.516652259044353E-03  1.756049162736747E-01
  1.100000000000000E-01  2.161803060749937E-02 -2.780666457981939E-03  1.715910294147755E-01
  1.108333333333333E-01  1.930978764130932E-02 -1.082216415014997E-03  1.675869705732141E-01
  1.116666666666667E-01  1.695655667408178E-02  5.805526206767161E-04  1.635932871147857E-01
  1.125000000000000E-01  1.456062635174113E-02  2.209500303071754E-03  1.658845535639413E-01
  1.133333333333333E-01  1.212429153100741E-02  3.806490994410175E-03  1.619132355862044E-01
  1.141666666666667E-01  9.649853041607020E-03  5.373393569444441E-03  1.579538937504167E-01
  1.150000000000000E-01  7.139617446945584E-03  6.912081218782442E-03  1.540070475176303E-01
  1.158333333333333E-01  4.595896803613561E-03  8.424431251174416E-03  1.500732091217628E-01
  1.166666666666667E-01  8.295042397494351E-03  1.618635887277296E-02  1.461528834758448E-01
  1.175000000000000E-01  5.691308589874747E-03  1.765168107706234E-02  1.422465680817427E-01
  1.183333333333333E-01  3.061056439233683E-03  1.909632031048472E-02  1.446287869209382E-01
  1.191666666666667E-01  4.066175451663689E-04  2.052216836097985E-02  1.407519544604950E-01
  1.200000000000000E-01 -2.269672220584287E-03  2.193112013348389E-02  1.368905794390014E-01
  1.208333333333333E-01 -4.965472961940664E-03  2.332507344736194E-02  1.330451288795632E-01
  1.216666666666667E-01 -1.404407029775011E-03  2.470592883295133E-02  1.292160619944848E-01
  1.225000000000000E-01 -4.132195182617339E-03  2.607558932730809E-02  1.254038301160019E-01
  1.233333333333333E-01 -6.872452971907330E-03  2.743596026921233E-02  1.216088766303126E-01
  1.241666666666667E-01 -9.622826904795901E-03  2.878894909350663E-02  1.241056708931807E-01
  1.250000000000000E-01 -1.238096071976535E-02  3.013646512471186E-02  1.203465722605483E-01
  1.258333333333333E-01 -8.870461663398273E-03  3.148041936990179E-02  1.166060338995481E-01
  1.266666666666667E-01 -1.163703665614357E-02  3.282272431107749E-02  1.128844668263366E-01
  1.275000000000000E-01 -1.440428868277479E-02  3.416529369674510E-02  1.091822738361874E-01
  1.283333333333333E-01 -1.716985296021278E-02  3.551004233286349E-02  1.054998494591253E-01
  1.291666666666667E-01 -1.365732924039717E-02  3.685888587355118E-02  1.081116138972864E-01
  1.300000000000000E-01 -1.641241797983213E-02  3.821374061062593E-02  1.044698770773480E-01
  1.308333333333333E-01 -1.915871673373179E-02  3.957652326305175E-02  1.008490424833845E-01
  1.316666666666667E-01 -2.189385632734470E-02  4.094915076592257E-02  9.724947121656478E-02
  1.325000000000000E-01 -1.834143316216034E-02  4.233354005837150E-02  9.367151594715423E-02
  1.333333333333333E-01 -2.104714538888263E-02  4.373160787183192E-02  9.011552089210485E-02
  1.341666666666667E-01 -2.373458930468798E-02  4.514527051698316E-02  9.285585577432030E-02
  1.350000000000000E-01 -2.640139552768110E-02  4.657644367099267E-02  8.934477989699043E-02
  1.358333333333333E-01 -2.277116130595473E-02  4.802704216390582E-02  8.585664599837049E-02
  1.366666666666667E-01 -2.538958669362035E-02  4.949897976479490E-02  8.239176433344847E-02
  1.375000000000000E-01 -2.798027095058607E-02  5.099416896759307E-02  7.895043664762456E-02
  1.383333333333333E-01 -2.426681474209585E-02  5.251452077652080E-02  8.180699015395305E-02
  1.391666666666667E-01 -2.679492233850965E-02  5.406194449127130E-02  7.841364162571780E-02
  1.400000000000000E-01 -2.928819801715652E-02  5.563834749186259E-02  7.504470126917910E-02
  1.408333333333333E-01 -3.174428224084794E-02  5.724563502319305E-02  7.170043682320841E-02
  1.416666666666667E-01 -2.788678397127323E-02  5.888570997957841E-02  6.838110755094955E-02
  1.425000000000000E-01 -3.026141684855052E-02  6.056047268875150E-02  7.136099823478255E-02
  1.433333333333333E-01 -3.259179559471025E-02  6.227182069599166E-02  6.809228328675095E-02
  1.441666666666667E-01 -2.860153821649541E-02  6.402164854795765E-02  6.484923063877143E-02
  1.450000000000000E-01 -3.083636820840257E-02  5.953781359871387E-02  6.163206586000450E-02
  1.458333333333333E-01 -3.301991095735124E-02  6.137027170403093E-02  5.844100616567266E-02
  1.466666666666667E-01 -3.514982992384671E-02  6.324687313897051E-02  6.155029442956114E-02
  1.475000000000000E-01 -3.094975895782124E-02  6.516949829216755E-02  5.841206331137980E-02
  1.483333333333333E-01 -3.296543848031564E-02  6.714002347133749E-02  5.530053916412980E-02
  1.491666666666667E-01 -3.492051188907512E-02  6.916032068733165E-02  5.221590616824677E-02
  1.500000000000000E-01 -3.681266174039760E-02  6.495822345951481E-02  4.915834035721938E-02
  1.508333333333333E-01 -3.236554206573457E-02  6.708366251032534E-02  5.240204364651053E-02
  1.516666666666667E-01 -3.412491455374326E-02  6.926446168302672E-02  4.939910797740926E-02
  1.525000000000000E-01 -3.581444495614182E-02  7.150247363606377E-02  4.642371924053534E-02
  1.533333333333333E-01 -3.743183926994680E-02  7.379954564951502E-02  4.347602142599535E-02
  1.541666666666667E-01 -3.270077605392568E-02  6.988348543173013E-02  4.055615066484283E-02
  1.550000000000000E-01 -3.416704261055656E-02  7.230419681411245E-02  4.393826927360919E-02
  1.558333333333333E-01 -3.555433139171639E-02  7.478947567005617E-02  4.107442991357578E-02
  1.566666666666667E-01 -3.686037618043687E-02  7.106711163273732E-02  3.823877952945288E-02
  1.575000000000000E-01 -3.808291838433004E-02  7.368698981336767E-02  3.543142351455288E-02
  1.583333333333333E-01 -3.294567332879157E-02  7.637688672074357E-02  3.892649374462477E-02
  1.591666666666667E-01 -3.399446643808950E-02  7.286457198014833E-02  3.617601274865066E-02
  1.600000000000000E-01 -3.495302963971869E-02  7.569991005271806E-02  3.345409765892876E-02
  1.608333333333333E-01 -3.581913754476690E-02  7.861065615625022E-02  3.076082438725225E-02
  1.616666666666667E-01 -3.659057373996937E-02  7.532455798512525E-02  2.809626169212332E-02
  1.625000000000000E-01 -3.726513105634741E-02  7.839145743130270E-02  3.173450524845925E-02
  1.633333333333333E-01 -3.784061183808773E-02  7.526505252858294E-02  2.912754183167810E-02
  1.641666666666667E-01 -3.831482821040288E-02  7.849516906287851E-02  2.654945328067270E-02
  1.650000000000000E-01 -3.241156836930681E-02  8.180952251771711E-02  2.400028068680619E-02
  1.658333333333333E-01 -3.267673275927593E-02  7.893581979722036E-02  2.775409245114301E-02
  1.666666666666667E-01 -3.283413047324943E-02  8.242386094954568E-02  2.526284847807647E-02
  1.675000000000000E-01 -3.288161542897480E-02  7.972730111472390E-02  2.280060414772892E-02
  1.683333333333333E-01 -3.281705265613396E-02  7.712188815982879E-02  2.036737451400757E-02
  1.691666666666667E-01 -3.263831856027564E-02  8.088336053898701E-02  2.423720237076129E-02
  1.700000000000000E-01 -3.234330118615492E-02  7.846534515364752E-02  2.186202245399600E-02
  1.708333333333333E-01 -3.192990047992399E-02  8.241759499043763E-02  1.951586542270974E-02
  1.716666666666667E-01 -3.139602855084119E-02  8.019371709488091E-02  1.719872206504059E-02
  1.725000000000000E-01 -3.073960993147932E-02  8.434344418857936E-02  1.491057739462083E-02
  1.733333333333333E-01 -2.995858183765593E-02  8.232036264489544E-02  1.892544474872818E-02
  1.741666666666667E-01 -2.905089442658500E-02  8.040015012992063E-02  1.669522999985791E-02
  1.750000000000000E-01 -2.801451105463952E-02  8.485847346834052E-02  1.449393554552087E-02
  1.758333333333333E-01 -2.684740853346504E-02  8.314888651020735E-02  1.232152452316904E-02
  1.766666666666667E-01 -3.182161136295514E-02  8.154703379728886E-02  1.645198889243942E-02
  1.775000000000000E-01 -3.038705607463686E-02  8.005451445423903E-02  1.433721365308583E-02
  1.783333333333333E-01 -2.881579535023418E-02  8.494694994677650E-02  1.225118084071517E-02
  1.791666666666667E-01 -2.710586236273740E-02  8.367784797472679E-02  1.019383374738261E-02
  1.800000000000000E-01 -2.525530500402404E-02  8.252280614311411E-02  8.165111031679672E-03
  1.808333333333333E-01 -2.326218613374644E-02  8.148337585772333E-02  1.243898082997561E-02
  1.816666666666667E-01 -2.739861780432163E-02  8.056109611010361E-02  1.046730498057003E-02
  1.825000000000000E-01 -2.511462559625704E-02  7.975749328619197E-02  8.524043025321060E-03
  1.833333333333333E-01 -2.268235272846899E-02  8.534811495389243E-02  6.609116435734182E-03
  1.841666666666667E-01 -2.009992439069949E-02  8.478639376360332E-02  4.722442728247363E-03
  1.850000000000000E-01 -2.363951593984664E-02  8.434785112666493E-02  9.137969580285130E-03
  1.858333333333333E-01 -2.075121722925021E-02  8.403396111866618E-02  7.307539058769930E-03
  1.866666666666667E-01 -2.398127069027653E-02  8.384618427232260E-02  5.505091625882056E-03
  1.875000000000000E-01 -2.077979974724545E-02  8.378596739408564E-02  3.730530368863341E-03
  1.883333333333333E-01 -1.741904689566166E-02  8.385474338247476E-02  8.257789096207974E-03
  1.891666666666667E-01 -2.017127200200702E-02  8.405393104748433E-02  6.538696568485234E-03
  1.900000000000000E-01 -1.648665060155039E-02  8.438493493182486E-02  4.847180505952226E-03
  1.908333333333333E-01 -1.891151197111321E-02  7.857511115595060E-02  3.183131819997310E-03
  1.916666666666667E-01 -1.489606753491764E-02  7.917390315276998E-02  1.546438733048006E-03
  1.925000000000000E-01 -1.698668291080488E-02  7.990863762782650E-02  6.211020898641019E-03
  1.933333333333333E-01 -1.263360631234067E-02  8.078066029723303E-02  4.628693633305713E-03
  1.941666666666667E-01 -1.438324059092036E-02  8.179130173911012E-02  3.073371924931860E-03
  1.950000000000000E-01 -9.685871633742661E-03  8.294187722461009E-02  1.544934664597526E-03
  1.958333333333333E-01 -1.108794040174587E-02  7.795965257259786E-02  4.325876645845161E-05
  1.966666666666667E-01 -1.231380530077499E-02  7.939397989475558E-02  4.842253287484570E-03
  1.975000000000000E-01 -7.087844326981954E-03  8.097209356565740E-02  3.393723658574564E-03
  1.983333333333333E-01 -7.956557210002482E-03  7.642121199366188E-02  1.971575691848990E-03
  1.991666666666667E-01 -8.644361755037565E-03  7.829063939365695E-02  5.756798110051797E-04
  2.000000000000000E-01 -9.149729958982828E-03  8.030756176258202E-02 -7.940948306044967E-04
  2.008333333333333E-01 -9.471154236022869E-03  7.619914865600844E-02  4.136153767545150E-03
  2.016666666666667E-01 -3.333113640779911E-03  7.851465496653547E-02  2.818224681742232E-03
  2.025000000000000E-01 -3.282209977235726E-03  8.098121690507479E-02  1.526018068440535E-03
  2.033333333333333E-01 -3.042964128714297E-03  7.732595378341534E-02  2.593993913025227E-04
  2.041666666666667E-01 -2.613952161930865E-03  8.009806979819638E-02 -9.817664642751598E-04
  2.050000000000000E-01 -1.993771539913072E-03  7.675061604096255E-02 -2.197615055295321E-03
  2.058333333333333E-01 -1.181041310227667E-03  7.983276217474697E-02  2.885751731387409E-03
  2.066666666666667E-01 -1.744022905576963E-04  7.679752447034001E-02  1.720129902260374E-03
  2.075000000000000E-01  1.027482748388356E-03  7.392000350941970E-02  5.794173558119432E-04
  2.083333333333333E-01  2.425928902987495E-03  7.747528211343063E-02 -5.365218966787100E-04
  2.091666666666667E-01  4.022228959073567E-03  7.491632327457494E-02 -1.627823623207467E-03
  2.100000000000000E-01  5.817653217513983E-03  7.251817388765774E-02 -2.694623242154720E-03
  2.108333333333333E-01  1.539415344684669E-03  7.655586268563624E-02  2.536978282786184E-03
  2.116666666666667E-01  3.736808114239693E-03  7.448229817702130E-02  1.518778658095060E-03
  2.125000000000000E-01  6.136999375073885E-03  7.257247238468963E-02  5.246782507972534E-04
  2.133333333333333E-01  8.741167798928797E-03  7.710135878801008E-02 -4.454556992046454E-04
  2.141666666666667E-01  5.276434764918790E-03  7.552181026713792E-02 -1.391754980229097E-03
  2.150000000000000E-01  8.292000112954803E-03  7.410876284881193E-02 -2.314350289230791E-03
  2.158333333333333E-01  1.151493812362054E-02  7.286309967764056E-02 -3.213371114031578E-03
  2.166666666666667E-01  8.672299300292752E-03  7.178568487825641E-02  2.185088360323894E-03
  2.175000000000000E-01  1.231321215383690E-02  7.087736344210994E-02  1.332833455048110E-03
  2.183333333333333E-01  9.890645214255521E-03  7.013896111667133E-02  5.037729756804081E-04
  2.191666666666667E-01  1.395367871027302E-02  6.957128429713402E-02 -3.022165883795664E-04
  2.200000000000000E-01  1.195523260934698E-02  6.917511992054531E-02 -1.085256978069508E-03
  2.208333333333333E-01  1.017030432600508E-02  6.895123536223435E-02 -1.845468058697765E-03
  2.216666666666667E-01  1.487386665672698E-02  6.890037833518625E-02 -2.582967716037900E-03
  2.225000000000000E-01  1.351876571819835E-02  6.902327679130589E-02 -3.297871754697570E-03
  2.233333333333333E-01  1.237992468738287E-02  6.932063882579464E-02  2.283740178947835E-03
  2.241666666666667E-01  1.773224174652047E-02  6.979315258373169E-02  1.613688783286574E-03
  2.250000000000000E-01  1.702848803120122E-02  7.044148616924951E-02  9.658990620544022E-04
  2.258333333333333E-01  1.654351138062780E-02  7.126628755756256E-02  3.402645061922430E-04
  2.266666666666667E-01  1.627810031481200E-02  7.226818450916372E-02 -2.633188386710924E-04
  2.275000000000000E-01  1.623301790351064E-02  6.717375050936374E-02 -8.449522847108113E-04
  2.283333333333333E-01  1.640900166076377E-02  6.853164059853244E-02 -1.404734417033665E-03
  2.291666666666667E-01  1.680676344313849E-02  7.006838742853283E-02 -1.942761011339189E-03
  2.300000000000000E-01  1.742698935115959E-02  6.551050312067684E-02 -2.459124954137814E-03
  2.308333333333333E-01  1.827033963453843E-02  6.740658112631200E-02 -2.953916165715771E-03
  2.316666666666667E-01  1.933744860058871E-02  6.948309229138937E-02 -3.427221525684653E-03
  2.325000000000000E-01  2.062892452657014E-02  6.546648672227524E-02  2.394909176315996E-03
  2.333333333333333E-01  2.214534957512631E-02  6.790529565476801E-02  1.964327399010549E-03
  2.341666666666667E-01  2.388727971383577E-02  7.052592752646653E-02  1.554989781454536E-03
  2.350000000000000E-01  2.585524463774619E-02  6.705476985114160E-02  1.166822295831028E-03
  2.358333333333333E-01  2.177571371849275E-02  7.004029109570163E-02  7.997542855339385E-04
  2.366666666666667E-01  2.419723184472980E-02  6.693480278329539E-02  4.537185227949653E-04
  2.375000000000000E-01  2.684621549010798E-02  6.401269728654455E-02  1.286512633321433E-04
  2.383333333333333E-01  2.344905458349553E-02  6.754834584695077E-02 -1.755077018641881E-04
  2.391666666666667E-01  2.655421438305337E-02  6.499399659698912E-02 -4.588149977330702E-04
  2.400000000000000E-01  2.361399757733702E-02  6.889801236167835E-02 -7.213236193415261E-04
  2.408333333333333E-01  2.717681605500190E-02  6.671259879805082E-02 -9.630828890939749E-04
  2.416666666666667E-01  2.469491903554669E-02  6.471204220242940E-02 -1.184138416873711E-03
  2.425000000000000E-01  2.871666484644838E-02  6.917060754369338E-02 -1.384532063403641E-03
  2.433333333333333E-01  2.669424906161332E-02  6.754043649973134E-02 -1.564301906464969E-03
  2.441666666666667E-01  2.490194230793137E-02  6.609575129526718E-02 -1.723482210386093E-03
  2.450000000000000E-01  2.333995432186529E-02  6.483671876624988E-02 -1.862103398440407E-03
  2.458333333333333E-01  2.828250187554919E-02  6.376348431531548E-02 -1.980192028523572E-03
  2.466666666666667E-01  2.718167284049269E-02  6.287617189229544E-02 -2.077770771809174E-03
  2.475000000000000E-01  2.631163003204003E-02  6.844891795544103E-02 -2.154858394637531E-03
  2.483333333333333E-01  2.567247528052253E-02  6.793373554707792E-02 -2.211469743443108E-03
  2.491666666666667E-01  2.526428339487293E-02  6.760471814877463E-02 -2.247615732901179E-03
  2.500000000000000E-01  2.508710215206437E-02  6.746190376274099E-02 -2.263303337205735E-03
