 X0/lambda omega_x_QLT omega_y_QLT omega_z_QLT
  8.333333333333334E-04  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  1.666666666666667E-03  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  2.500000000000000E-03  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  3.333333333333334E-03  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  4.166666666666667E-03  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  5.000000000000000E-03  1.379346369986336E+02  1.590655834353585E+02  3.618862798308475E+01
  5.833333333333334E-03  1.379346369986336E+02  1.590593094013808E+02  3.618862798308475E+01
  6.666666666666667E-03  1.379283629646559E+02  1.590593094013808E+02  3.618862798308475E+01
  7.500000000000000E-03  1.379283629646559E+02  1.590593094013808E+02  3.618862798308475E+01
  8.333333333333333E-03  1.379283629646559E+02  1.590530353674031E+02  3.618862798308475E+01
  9.166666666666667E-03  1.379283629646559E+02  1.590530353674031E+02  3.618862798308475E+01
  1.000000000000000E-02  1.379220889306782E+02  1.590530353674031E+02  3.618862798308475E+01
  1.083333333333333E-02  1.379220889306782E+02  1.590467613334255E+02  3.618862798308475E+01
  1.166666666666667E-02  1.379220889306782E+02  1.590467613334255E+02  3.618862798308475E+01
  1.250000000000000E-02  1.379158148967006E+02  1.590404872994479E+02  3.618862798308475E+01
  1.333333333333333E-02  1.379158148967006E+02  1.590404872994479E+02  3.618862798308475E+01
  1.416666666666667E-02  1.379095408627229E+02  1.590342132654702E+02  3.618862798308475E+01
  1.500000000000000E-02  1.379095408627229E+02  1.590342132654702E+02  3.618862798308475E+01
  1.583333333333333E-02  1.379032668287453E+02  1.590279392314926E+02  3.618862798308475E+01
  1.666666666666667E-02  1.379032668287453E+02  1.590216651975149E+02  3.618862798308475E+01
  1.750000000000000E-02  1.378969927947676E+02  1.590216651975149E+02  3.618862798308475E+01
  1.833333333333333E-02  1.378907187607900E+02  1.590153911635373E+02  3.618862798308475E+01
  1.916666666666667E-02  1.378907187607900E+02  1.590091171295596E+02  3.618862798308475E+01
  2.000000000000000E-02  1.378844447268123E+02  1.590028430955820E+02  3.618862798308475E+01
  2.083333333333333E-02  1.378844447268123E+02  1.589965690616043E+02  3.618862798308475E+01
  2.166666666666667E-02  1.378781706928347E+02  1.589902950276266E+02  3.618862798308475E+01
  2.250000000000000E-02  1.378718966588570E+02  1.589902950276266E+02  3.618862798308475E+01
  2.333333333333333E-02  1.378656226248794E+02  1.589840209936490E+02  3.618862798308475E+01
  2.416666666666667E-02  1.378656226248794E+02  1.589777469596714E+02  3.619490201706240E+01
  2.500000000000000E-02  1.378593485909017E+02  1.589714729256937E+02  3.619490201706240E+01
  2.583333333333333E-02  1.378530745569241E+02  1.589651988917161E+02  3.619490201706240E+01
  2.666666666666667E-02  1.378468005229464E+02  1.589589248577384E+02  3.619490201706240E+01
  2.750000000000000E-02  1.378405264889688E+02  1.589463767897831E+02  3.619490201706240E+01
  2.833333333333333E-02  1.378342524549911E+02  1.589401027558054E+02  3.619490201706240E+01
  2.916666666666667E-02  1.378279784210135E+02  1.589338287218278E+02  3.619490201706240E+01
  3.000000000000000E-02  1.378217043870358E+02  1.589275546878501E+02  3.619490201706240E+01
  3.083333333333333E-02  1.378154303530582E+02  1.589212806538725E+02  3.619490201706240E+01
  3.166666666666667E-02  1.378091563190805E+02  1.589087325859172E+02  3.619490201706240E+01
  3.250000000000000E-02  1.378028822851029E+02  1.589024585519396E+02  3.619490201706240E+01
  3.333333333333333E-02  1.377966082511252E+02  1.588961845179619E+02  3.619490201706240E+01
  3.416666666666666E-02  1.377903342171476E+02  1.588836364500066E+02  3.619490201706240E+01
  3.500000000000000E-02  1.377840601831699E+02  1.588773624160290E+02  3.619490201706240E+01
  3.583333333333334E-02  1.377777861491923E+02  1.588710883820513E+02  3.619490201706240E+01
  3.666666666666667E-02  1.377652380812370E+02  1.588585403140960E+02  3.619490201706240E+01
  3.750000000000000E-02  1.377589640472593E+02  1.588522662801184E+02  3.619490201706240E+01
  3.833333333333333E-02  1.377526900132817E+02  1.588397182121631E+02  3.619490201706240E+01
  3.916666666666667E-02  1.377464159793040E+02  1.588334441781854E+02  3.619490201706240E+01
  4.000000000000000E-02  1.377338679113487E+02  1.588208961102301E+02  3.619490201706240E+01
  4.083333333333333E-02  1.377275938773711E+02  1.588083480422748E+02  3.619490201706240E+01
  4.166666666666666E-02  1.377213198433934E+02  1.588020740082972E+02  3.619490201706240E+01
  4.250000000000000E-02  1.377087717754381E+02  1.587895259403419E+02  3.619490201706240E+01
  4.333333333333333E-02  1.377024977414605E+02  1.587769778723865E+02  3.619490201706240E+01
  4.416666666666667E-02  1.376899496735052E+02  1.587707038384089E+02  3.619490201706240E+01
  4.500000000000000E-02  1.376836756395275E+02  1.587581557704536E+02  3.619490201706240E+01
  4.583333333333333E-02  1.376711275715722E+02  1.587456077024983E+02  3.619490201706240E+01
  4.666666666666667E-02  1.376648535375946E+02  1.587330596345430E+02  3.619490201706240E+01
  4.750000000000000E-02  1.376523054696393E+02  1.587205115665877E+02  3.619490201706240E+01
  4.833333333333333E-02  1.376460314356616E+02  1.587142375326101E+02  3.619490201706240E+01
  4.916666666666666E-02  1.376334833677063E+02  1.587016894646548E+02  3.619490201706240E+01
  5.000000000000000E-02  1.376272093337287E+02  1.586891413966995E+02  3.619490201706240E+01
  5.083333333333333E-02  1.376146612657734E+02  1.586765933287442E+02  3.619490201706240E+01
