 X0/lambda deviation_0_X deviation_0_Y deviation_0_Z
  2.583333333333333E-02 -1.853071657421674E+00 -1.925979051992268E+00  2.910613790443527E-02
  2.666666666666667E-02 -1.846797623444015E+00 -1.919705018014628E+00  2.910613790443527E-02
  2.750000000000000E-02 -1.840523589466375E+00 -1.913430984036970E+00  2.910613790443527E-02
  2.833333333333333E-02 -1.834249555488716E+00 -1.900882916081671E+00  2.910613790443527E-02
  2.916666666666667E-02 -1.827975521511058E+00 -1.894608882104012E+00  2.910613790443527E-02
  3.000000000000000E-02 -1.821701487533418E+00 -1.888334848126372E+00  2.910613790443527E-02
  3.083333333333333E-02 -1.815427453555759E+00 -1.875786780171074E+00  2.910613790443527E-02
  3.166666666666667E-02 -1.809153419578119E+00 -1.869512746193415E+00  2.910613790443527E-02
  3.250000000000000E-02 -1.802879385600460E+00 -1.863238712215775E+00  2.910613790443527E-02
  3.333333333333333E-02 -1.796605351622820E+00 -1.850690644260476E+00  2.910613790443527E-02
  3.416666666666666E-02 -1.784057283667521E+00 -1.844416610282818E+00  2.910613790443527E-02
  3.500000000000000E-02 -1.777783249689863E+00 -1.831868542327519E+00  2.910613790443527E-02
  3.583333333333334E-02 -1.771509215712223E+00 -1.825594508349879E+00  2.910613790443527E-02
  3.666666666666667E-02 -1.765235181734564E+00 -1.813046440394580E+00  2.910613790443527E-02
  3.750000000000000E-02 -1.752687113779265E+00 -1.800498372439263E+00  2.910613790443527E-02
  3.833333333333333E-02 -1.746413079801625E+00 -1.794224338461623E+00  2.910613790443527E-02
  3.916666666666667E-02 -1.740139045823967E+00 -1.781676270506324E+00  2.910613790443527E-02
  4.000000000000000E-02 -1.727590977868668E+00 -1.769128202551025E+00  2.283210392678128E-02
  4.083333333333333E-02 -1.721316943891009E+00 -1.762854168573367E+00  2.283210392678128E-02
  4.166666666666666E-02 -1.708768875935711E+00 -1.750306100618068E+00  2.283210392678128E-02
  4.250000000000000E-02 -1.702494841958071E+00 -1.737758032662769E+00  2.283210392678128E-02
  4.333333333333333E-02 -1.689946774002772E+00 -1.725209964707471E+00  2.283210392678128E-02
  4.416666666666667E-02 -1.683672740025113E+00 -1.712661896752172E+00  2.283210392678128E-02
  4.500000000000000E-02 -1.671124672069815E+00 -1.706387862774532E+00  2.283210392678128E-02
  4.583333333333333E-02 -1.658576604114516E+00 -1.693839794819214E+00  2.283210392678128E-02
  4.666666666666667E-02 -1.652302570136876E+00 -1.681291726863916E+00  2.283210392678128E-02
  4.750000000000000E-02 -1.639754502181577E+00 -1.668743658908617E+00  2.283210392678128E-02
  4.833333333333333E-02 -1.627206434226260E+00 -1.656195590953318E+00  2.283210392678128E-02
  4.916666666666666E-02 -1.620932400248620E+00 -1.643647522998020E+00  2.283210392678128E-02
  5.000000000000000E-02 -1.608384332293321E+00 -1.631099455042721E+00  2.283210392678128E-02
  5.083333333333333E-02 -1.595836264338022E+00 -1.612277353109782E+00  2.283210392678128E-02
  5.166666666666667E-02 -1.583288196382724E+00 -1.599729285154465E+00  2.283210392678128E-02
  5.250000000000000E-02 -1.570740128427425E+00 -1.587181217199166E+00  2.283210392678128E-02
  5.333333333333334E-02 -1.564466094449766E+00 -1.574633149243867E+00  2.283210392678128E-02
  5.416666666666667E-02 -1.551918026494468E+00 -1.562085081288569E+00  2.283210392678128E-02
  5.500000000000000E-02 -1.539369958539169E+00 -1.549537013333270E+00  2.283210392678128E-02
  5.583333333333333E-02 -1.526821890583870E+00 -1.530714911400331E+00  2.283210392678128E-02
  5.666666666666666E-02 -1.514273822628571E+00 -1.518166843445033E+00  2.283210392678128E-02
  5.750000000000000E-02 -1.501725754673273E+00 -1.505618775489734E+00  2.283210392678128E-02
  5.833333333333333E-02 -1.489177686717974E+00 -1.486796673556777E+00  2.283210392678128E-02
  5.916666666666667E-02 -1.476629618762675E+00 -1.474248605601478E+00  2.283210392678128E-02
  6.000000000000000E-02 -1.464081550807377E+00 -1.461700537646179E+00  2.283210392678128E-02
  6.083333333333334E-02 -1.451533482852078E+00 -1.442878435713222E+00  2.283210392678128E-02
  6.166666666666667E-02 -1.432711380919121E+00 -1.430330367757923E+00  2.283210392678128E-02
  6.250000000000000E-02 -1.420163312963822E+00 -1.411508265824984E+00  2.283210392678128E-02
  6.333333333333334E-02 -1.407615245008523E+00 -1.398960197869686E+00  2.283210392678128E-02
  6.416666666666666E-02 -1.395067177053224E+00 -1.380138095936728E+00  2.283210392678128E-02
  6.500000000000000E-02 -1.382519109097926E+00 -1.367590027981429E+00  2.283210392678128E-02
  6.583333333333333E-02 -1.363697007164968E+00 -1.348767926048472E+00  2.283210392678128E-02
  6.666666666666667E-02 -1.351148939209670E+00 -1.336219858093173E+00  2.283210392678128E-02
  6.750000000000000E-02 -1.338600871254371E+00 -1.317397756160235E+00  1.655806994913192E-02
  6.833333333333333E-02 -1.319778769321414E+00 -1.298575654227277E+00  1.655806994913192E-02
  6.916666666666667E-02 -1.307230701366115E+00 -1.286027586271979E+00  1.655806994913192E-02
  7.000000000000001E-02 -1.294682633410816E+00 -1.267205484339021E+00  1.655806994913192E-02
  7.083333333333333E-02 -1.275860531477877E+00 -1.254657416383723E+00  1.655806994913192E-02
  7.166666666666667E-02 -1.263312463522579E+00 -1.235835314450784E+00  1.655806994913192E-02
  7.250000000000000E-02 -1.244490361589621E+00 -1.217013212517826E+00  1.655806994913192E-02
  7.333333333333333E-02 -1.231942293634323E+00 -1.198191110584888E+00  1.655806994913192E-02
  7.416666666666667E-02 -1.213120191701365E+00 -1.185643042629570E+00  1.655806994913192E-02
  7.500000000000000E-02 -1.200572123746067E+00 -1.166820940696632E+00  1.655806994913192E-02
  7.583333333333334E-02 -1.181750021813128E+00 -1.147998838763674E+00  1.655806994913192E-02
  7.666666666666666E-02 -1.169201953857829E+00 -1.129176736830735E+00  1.655806994913192E-02
  7.750000000000000E-02 -1.150379851924872E+00 -1.110354634897778E+00  1.655806994913192E-02
  7.833333333333334E-02 -1.131557749991933E+00 -1.097806566942479E+00  1.655806994913192E-02
  7.916666666666666E-02 -1.119009682036634E+00 -1.078984465009522E+00  1.655806994913192E-02
  8.000000000000000E-02 -1.100187580103677E+00 -1.060162363076583E+00  1.655806994913192E-02
  8.083333333333333E-02 -1.081365478170720E+00 -1.041340261143626E+00  1.655806994913192E-02
  8.166666666666667E-02 -1.068817410215421E+00 -1.022518159210687E+00  1.655806994913192E-02
  8.250000000000000E-02 -1.049995308282482E+00 -1.003696057277730E+00  1.655806994913192E-02
  8.333333333333333E-02 -1.031173206349525E+00 -9.848739553447911E-01  1.655806994913192E-02
  8.416666666666667E-02 -1.012351104416567E+00 -9.660518534118337E-01  1.655806994913192E-02
  8.500000000000001E-02 -9.998030364612687E-01 -9.472297514788763E-01  1.655806994913192E-02
  8.583333333333333E-02 -9.809809345283299E-01 -9.284076495459376E-01  1.655806994913192E-02
  8.666666666666667E-02 -9.621588325953725E-01 -9.095855476129803E-01  1.655806994913192E-02
  8.749999999999999E-02 -9.433367306624337E-01 -8.907634456800414E-01  1.655806994913192E-02
  8.833333333333333E-02 -9.245146287294764E-01 -8.719413437470842E-01  1.655806994913192E-02
  8.916666666666667E-02 -9.056925267965190E-01 -8.531192418141268E-01  1.655806994913192E-02
  9.000000000000000E-02 -8.868704248635804E-01 -8.342971398811879E-01  1.655806994913192E-02
  9.083333333333334E-02 -8.680483229306230E-01 -8.154750379482307E-01  1.655806994913192E-02
  9.166666666666666E-02 -8.492262209976841E-01 -7.966529360152919E-01  1.028403597148257E-02
  9.250000000000000E-02 -8.304041190647269E-01 -7.778308340823346E-01  1.028403597148257E-02
  9.333333333333334E-02 -8.115820171317880E-01 -7.590087321493773E-01  1.028403597148257E-02
  9.416666666666666E-02 -7.927599151988307E-01 -7.401866302164384E-01  1.028403597148257E-02
  9.500000000000000E-02 -7.739378132658733E-01 -7.213645282834811E-01  1.028403597148257E-02
  9.583333333333334E-02 -7.551157113329345E-01 -7.025424263505423E-01  1.028403597148257E-02
  9.666666666666666E-02 -7.362936093999772E-01 -6.837203244175850E-01  1.028403597148257E-02
  9.750000000000000E-02 -7.174715074670384E-01 -6.648982224846276E-01  1.028403597148257E-02
  9.833333333333333E-02 -6.986494055340811E-01 -6.460761205516888E-01  1.028403597148257E-02
  9.916666666666667E-02 -6.735532696234836E-01 -6.209799846410914E-01  1.028403597148257E-02
  1.000000000000000E-01 -6.547311676905264E-01 -6.021578827081341E-01  1.028403597148257E-02
  1.008333333333333E-01 -6.359090657575875E-01 -5.833357807751953E-01  1.028403597148257E-02
  1.016666666666667E-01 -6.170869638246302E-01 -5.645136788422379E-01  1.028403597148257E-02
  1.025000000000000E-01 -5.982648618916728E-01 -5.456915769092806E-01  1.028403597148257E-02
  1.033333333333333E-01 -5.731687259810755E-01 -5.268694749763418E-01  1.028403597148257E-02
  1.041666666666667E-01 -5.543466240481366E-01 -5.080473730433845E-01  1.028403597148257E-02
  1.050000000000000E-01 -5.355245221151794E-01 -4.829512371327871E-01  1.028403597148257E-02
  1.058333333333333E-01 -5.167024201822406E-01 -4.641291351998297E-01  1.028403597148257E-02
  1.066666666666667E-01 -4.916062842716246E-01 -4.453070332668909E-01  1.028403597148257E-02
  1.075000000000000E-01 -4.727841823386857E-01 -4.264849313339336E-01  1.028403597148257E-02
  1.083333333333333E-01 -4.539620804057284E-01 -4.076628294009948E-01  1.028403597148257E-02
  1.091666666666667E-01 -4.288659444951310E-01 -3.888407274680375E-01  1.028403597148257E-02
  1.100000000000000E-01 -4.100438425621922E-01 -3.637445915574400E-01  1.028403597148257E-02
  1.108333333333333E-01 -3.912217406292349E-01 -3.449224896244827E-01  1.028403597148257E-02
  1.116666666666667E-01 -3.661256047186375E-01 -3.261003876915439E-01  1.028403597148257E-02
  1.125000000000000E-01 -3.473035027856802E-01 -3.072782857585866E-01  1.028403597148257E-02
  1.133333333333333E-01 -3.222073668750827E-01 -2.884561838256477E-01  1.028403597148257E-02
  1.141666666666667E-01 -3.033852649421439E-01 -2.696340818926904E-01  1.028403597148257E-02
  1.150000000000000E-01 -2.782891290315280E-01 -2.445379459820931E-01  1.028403597148257E-02
  1.158333333333333E-01 -2.594670270985892E-01 -2.257158440491357E-01  1.028403597148257E-02
  1.166666666666667E-01 -2.406449251656319E-01 -2.068937421161969E-01  1.028403597148257E-02
  1.175000000000000E-01 -2.155487892550344E-01 -1.880716401832396E-01  1.028403597148257E-02
  1.183333333333333E-01 -1.967266873220956E-01 -1.692495382503008E-01  4.010001993833212E-03
  1.191666666666667E-01 -1.716305514114797E-01 -1.504274363173435E-01  4.010001993833212E-03
  1.200000000000000E-01 -1.528084494785409E-01 -1.253313004067460E-01  4.010001993833212E-03
  1.208333333333333E-01 -1.277123135679435E-01 -1.065091984737887E-01  4.010001993833212E-03
  1.216666666666667E-01 -1.026161776573460E-01 -8.768709654084991E-02  4.010001993833212E-03
  1.225000000000000E-01 -8.379407572438871E-02 -6.886499460789257E-02  4.010001993833212E-03
  1.233333333333333E-01 -5.869793981379129E-02 -5.004289267493525E-02  4.010001993833212E-03
  1.241666666666667E-01 -3.987583788083397E-02 -3.122079074199645E-02  4.010001993833212E-03
  1.250000000000000E-01 -1.477970197023654E-02 -1.239868880903912E-02  4.010001993833212E-03
  1.258333333333333E-01  4.042399962702261E-03  1.269744710155830E-02  4.010001993833212E-03
  1.266666666666667E-01  2.913853587331821E-02  3.151954903449711E-02  4.010001993833212E-03
  1.275000000000000E-01  4.796063780625701E-02  5.034165096745444E-02  4.010001993833212E-03
  1.283333333333333E-01  7.305677371685443E-02  6.916375290041177E-02  4.010001993833212E-03
  1.291666666666667E-01  9.815290962745185E-02  8.798585483335056E-02  4.010001993833212E-03
  1.300000000000000E-01  1.169750115604092E-01  1.068079567663079E-01  4.010001993833212E-03
  1.308333333333333E-01  1.420711474710066E-01  1.256300586992467E-01  4.010001993833212E-03
  1.316666666666667E-01  1.608932494039639E-01  1.444521606322040E-01  4.010001993833212E-03
  1.325000000000000E-01  1.859893853145613E-01  1.632742625651613E-01  4.010001993833212E-03
  1.333333333333333E-01  2.110855212251588E-01  1.820963644981002E-01  4.010001993833212E-03
  1.341666666666667E-01  2.299076231581161E-01  2.009184664310575E-01  4.010001993833212E-03
  1.350000000000000E-01  2.550037590687135E-01  2.260146023416549E-01  4.010001993833212E-03
  1.358333333333333E-01  2.800998949793109E-01  2.448367042745937E-01  4.010001993833212E-03
  1.366666666666667E-01  2.989219969122497E-01  2.636588062075511E-01  4.010001993833212E-03
  1.375000000000000E-01  3.240181328228657E-01  2.824809081405084E-01  4.010001993833212E-03
  1.383333333333333E-01  3.491142687334631E-01  3.013030100734472E-01  4.010001993833212E-03
  1.391666666666667E-01  3.679363706664019E-01  3.201251120064045E-01  4.010001993833212E-03
  1.400000000000000E-01  3.930325065769993E-01  3.389472139393433E-01  4.010001993833212E-03
  1.408333333333333E-01  4.118546085099566E-01  3.577693158723007E-01  4.010001993833212E-03
  1.416666666666667E-01  4.369507444205541E-01  3.703173838275993E-01  4.010001993833212E-03
  1.425000000000000E-01  4.620468803311515E-01  3.891394857605566E-01  4.010001993833212E-03
  1.433333333333333E-01  4.808689822641088E-01  4.079615876934954E-01  4.010001993833212E-03
  1.441666666666667E-01  5.059651181747062E-01  4.267836896264528E-01  4.010001993833212E-03
  1.450000000000000E-01  5.310612540853037E-01  4.456057915593916E-01  4.010001993833212E-03
  1.458333333333333E-01  5.498833560182610E-01  4.644278934923489E-01  4.010001993833212E-03
  1.466666666666667E-01  5.749794919288583E-01  4.832499954253062E-01  4.010001993833212E-03
  1.475000000000000E-01  5.938015938617972E-01  5.020720973582451E-01  4.010001993833212E-03
  1.483333333333333E-01  6.188977297723947E-01  5.208941992912023E-01  4.010001993833212E-03
  1.491666666666667E-01  6.439938656830105E-01  5.397163012241412E-01  4.010001993833212E-03
  1.500000000000000E-01  6.628159676159494E-01  5.522643691794399E-01  4.010001993833212E-03
  1.508333333333333E-01  6.879121035265469E-01  5.710864711123973E-01  4.010001993833212E-03
  1.516666666666667E-01  7.130082394371442E-01  5.899085730453545E-01  4.010001993833212E-03
  1.525000000000000E-01  7.318303413701016E-01  6.087306749782934E-01  4.010001993833212E-03
  1.533333333333333E-01  7.569264772806990E-01  6.275527769112507E-01  4.010001993833212E-03
  1.541666666666667E-01  7.757485792136563E-01  6.401008448665494E-01  4.010001993833212E-03
  1.550000000000000E-01  8.008447151242538E-01  6.589229467995067E-01  4.010001993833212E-03
  1.558333333333333E-01  8.196668170571925E-01  6.777450487324456E-01  4.010001993833212E-03
  1.566666666666667E-01  8.447629529678085E-01  6.902931166877443E-01  4.010001993833212E-03
  1.575000000000000E-01  8.635850549007473E-01  7.091152186207015E-01  4.010001993833212E-03
  1.583333333333333E-01  8.886811908113447E-01  7.279373205536404E-01  4.010001993833212E-03
  1.591666666666667E-01  9.137773267219421E-01  7.404853885089391E-01  4.010001993833212E-03
  1.600000000000000E-01  9.325994286548994E-01  7.593074904418964E-01  4.010001993833212E-03
  1.608333333333333E-01  9.576955645654969E-01  7.781295923748537E-01  4.010001993833212E-03
  1.616666666666667E-01  9.765176664984543E-01  7.906776603301524E-01  4.010001993833212E-03
  1.625000000000000E-01  1.001613802409052E+00  8.094997622630913E-01 -2.264031983816143E-03
  1.633333333333333E-01  1.020435904341990E+00  8.220478302183899E-01 -2.264031983816143E-03
  1.641666666666667E-01  1.039258006274948E+00  8.408699321513473E-01 -2.264031983816143E-03
  1.650000000000000E-01  1.064354142185545E+00  8.596920340842861E-01 -2.264031983816143E-03
  1.658333333333333E-01  1.083176244118502E+00  8.722401020396032E-01 -2.264031983816143E-03
  1.666666666666667E-01  1.108272380029100E+00  8.910622039725421E-01 -2.264031983816143E-03
  1.675000000000000E-01  1.127094481962039E+00  9.036102719278408E-01 -2.264031983816143E-03
  1.683333333333333E-01  1.152190617872655E+00  9.161583398831395E-01 -2.264031983816143E-03
  1.691666666666667E-01  1.171012719805594E+00  9.349804418160969E-01 -2.264031983816143E-03
  1.700000000000000E-01  1.189834821738551E+00  9.475285097713956E-01 -2.264031983816143E-03
  1.708333333333333E-01  1.214930957649148E+00  9.663506117043529E-01 -2.264031983816143E-03
  1.716666666666667E-01  1.233753059582087E+00  9.788986796596516E-01 -2.264031983816143E-03
  1.725000000000000E-01  1.252575161515044E+00  9.914467476149503E-01 -2.264031983816143E-03
  1.733333333333333E-01  1.271397263448002E+00  1.010268849547889E+00 -2.264031983816143E-03
  1.741666666666667E-01  1.296493399358599E+00  1.022816917503188E+00 -2.264031983816143E-03
  1.750000000000000E-01  1.315315501291538E+00  1.035364985458487E+00 -2.264031983816143E-03
  1.758333333333333E-01  1.334137603224495E+00  1.054187087391444E+00 -2.264031983816143E-03
  1.766666666666667E-01  1.352959705157453E+00  1.066735155346743E+00 -2.264031983816143E-03
  1.775000000000000E-01  1.378055841068050E+00  1.079283223302041E+00 -2.264031983816143E-03
  1.783333333333333E-01  1.396877943000989E+00  1.091831291257340E+00 -2.264031983816143E-03
  1.791666666666667E-01  1.415700044933946E+00  1.104379359212639E+00 -2.264031983816143E-03
  1.800000000000000E-01  1.434522146866885E+00  1.123201461145596E+00 -2.264031983816143E-03
  1.808333333333333E-01  1.453344248799842E+00  1.135749529100895E+00 -2.264031983816143E-03
  1.816666666666667E-01  1.472166350732800E+00  1.148297597056193E+00 -2.264031983816143E-03
  1.825000000000000E-01  1.490988452665738E+00  1.160845665011492E+00 -2.264031983816143E-03
  1.833333333333333E-01  1.509810554598696E+00  1.173393732966791E+00 -2.264031983816143E-03
  1.841666666666667E-01  1.528632656531634E+00  1.185941800922090E+00 -2.264031983816143E-03
  1.850000000000000E-01  1.547454758464592E+00  1.198489868877388E+00 -2.264031983816143E-03
  1.858333333333333E-01  1.566276860397549E+00  1.211037936832687E+00 -2.264031983816143E-03
  1.866666666666667E-01  1.585098962330488E+00  1.223586004787986E+00 -2.264031983816143E-03
  1.875000000000000E-01  1.603921064263445E+00  1.236134072743284E+00 -2.264031983816143E-03
  1.883333333333333E-01  1.622743166196384E+00  1.248682140698583E+00 -2.264031983816143E-03
  1.891666666666667E-01  1.641565268129341E+00  1.261230208653882E+00 -2.264031983816143E-03
  1.900000000000000E-01  1.660387370062299E+00  1.273778276609199E+00 -2.264031983816143E-03
  1.908333333333333E-01  1.672935438017597E+00  1.286326344564498E+00 -2.264031983816143E-03
  1.916666666666667E-01  1.691757539950536E+00  1.298874412519797E+00 -2.264031983816143E-03
  1.925000000000000E-01  1.710579641883494E+00  1.305148446497437E+00 -2.264031983816143E-03
  1.933333333333333E-01  1.729401743816432E+00  1.317696514452735E+00 -2.264031983816143E-03
  1.941666666666667E-01  1.741949811771731E+00  1.330244582408034E+00 -2.264031983816143E-03
  1.950000000000000E-01  1.760771913704688E+00  1.342792650363333E+00 -2.264031983816143E-03
  1.958333333333333E-01  1.779594015637646E+00  1.349066684340991E+00 -2.264031983816143E-03
  1.966666666666667E-01  1.792142083592944E+00  1.361614752296290E+00 -2.264031983816143E-03
  1.975000000000000E-01  1.810964185525883E+00  1.374162820251589E+00 -2.264031983816143E-03
  1.983333333333333E-01  1.823512253481182E+00  1.380436854229247E+00 -2.264031983816143E-03
  1.991666666666667E-01  1.842334355414139E+00  1.392984922184546E+00 -2.264031983816143E-03
  2.000000000000000E-01  1.854882423369438E+00  1.405532990139845E+00 -2.264031983816143E-03
  2.008333333333333E-01  1.873704525302395E+00  1.411807024117485E+00 -2.264031983816143E-03
  2.016666666666667E-01  1.886252593257694E+00  1.424355092072784E+00 -2.264031983816143E-03
  2.025000000000000E-01  1.898800661212993E+00  1.430629126050442E+00 -2.264031983816143E-03
  2.033333333333333E-01  1.917622763145931E+00  1.443177194005741E+00 -2.264031983816143E-03
  2.041666666666667E-01  1.930170831101230E+00  1.449451227983381E+00 -2.264031983816143E-03
  2.050000000000000E-01  1.942718899056529E+00  1.461999295938680E+00 -2.264031983816143E-03
  2.058333333333333E-01  1.955266967011828E+00  1.468273329916338E+00 -2.264031983816143E-03
  2.066666666666667E-01  1.974089068944785E+00  1.480821397871637E+00 -2.264031983816143E-03
  2.075000000000000E-01  1.986637136900084E+00  1.487095431849296E+00 -2.264031983816143E-03
  2.083333333333333E-01  1.999185204855382E+00  1.493369465826936E+00 -2.264031983816143E-03
  2.091666666666667E-01  2.011733272810681E+00  1.505917533782234E+00 -2.264031983816143E-03
  2.100000000000000E-01  2.024281340765980E+00  1.512191567759893E+00 -2.264031983816143E-03
  2.108333333333333E-01  2.036829408721279E+00  1.518465601737533E+00 -2.264031983816143E-03
  2.116666666666667E-01  2.049377476676578E+00  1.524739635715192E+00 -2.264031983816143E-03
  2.125000000000000E-01  2.061925544631876E+00  1.537287703670491E+00 -2.264031983816143E-03
  2.133333333333333E-01  2.074473612587193E+00  1.543561737648131E+00 -2.264031983816143E-03
  2.141666666666667E-01  2.087021680542492E+00  1.549835771625789E+00 -2.264031983816143E-03
  2.150000000000000E-01  2.099569748497791E+00  1.556109805603429E+00 -2.264031983816143E-03
  2.158333333333333E-01  2.105843782475431E+00  1.562383839581088E+00 -2.264031983816143E-03
  2.166666666666667E-01  2.118391850430729E+00  1.568657873558728E+00 -2.264031983816143E-03
  2.175000000000000E-01  2.130939918386028E+00  1.574931907536387E+00 -2.264031983816143E-03
  2.183333333333333E-01  2.143487986341327E+00  1.581205941514045E+00 -2.264031983816143E-03
  2.191666666666667E-01  2.149762020318986E+00  1.587479975491685E+00 -2.264031983816143E-03
  2.200000000000000E-01  2.162310088274284E+00  1.593754009469344E+00 -2.264031983816143E-03
  2.208333333333333E-01  2.168584122251943E+00  1.600028043446984E+00 -2.264031983816143E-03
  2.216666666666667E-01  2.181132190207241E+00  1.606302077424643E+00 -2.264031983816143E-03
  2.225000000000000E-01  2.187406224184882E+00  1.612576111402283E+00 -2.264031983816143E-03
  2.233333333333333E-01  2.199954292140180E+00  1.618850145379941E+00 -2.264031983816143E-03
  2.241666666666667E-01  2.206228326117839E+00  1.625124179357581E+00 -2.264031983816143E-03
  2.250000000000000E-01  2.212502360095479E+00  1.631398213335240E+00 -2.264031983816143E-03
  2.258333333333333E-01  2.225050428050777E+00  1.637672247312880E+00 -2.264031983816143E-03
  2.266666666666667E-01  2.231324462028436E+00  1.637672247312880E+00 -2.264031983816143E-03
  2.275000000000000E-01  2.237598496006076E+00  1.643946281290539E+00 -2.264031983816143E-03
  2.283333333333333E-01  2.243872529983735E+00  1.650220315268179E+00 -2.264031983816143E-03
  2.291666666666667E-01  2.256420597939034E+00  1.656494349245838E+00 -2.264031983816143E-03
  2.300000000000000E-01  2.262694631916674E+00  1.656494349245838E+00 -2.264031983816143E-03
  2.308333333333333E-01  2.268968665894332E+00  1.662768383223477E+00 -2.264031983816143E-03
  2.316666666666667E-01  2.275242699871991E+00  1.662768383223477E+00 -2.264031983816143E-03
  2.325000000000000E-01  2.281516733849631E+00  1.669042417201136E+00 -2.264031983816143E-03
  2.333333333333333E-01  2.287790767827290E+00  1.675316451178776E+00 -2.264031983816143E-03
  2.341666666666667E-01  2.287790767827290E+00  1.675316451178776E+00 -2.264031983816143E-03
  2.350000000000000E-01  2.294064801804930E+00  1.681590485156435E+00 -2.264031983816143E-03
  2.358333333333333E-01  2.300338835782588E+00  1.681590485156435E+00 -2.264031983816143E-03
  2.366666666666667E-01  2.306612869760229E+00  1.687864519134094E+00 -2.264031983816143E-03
  2.375000000000000E-01  2.312886903737887E+00  1.687864519134094E+00 -2.264031983816143E-03
  2.383333333333333E-01  2.312886903737887E+00  1.687864519134094E+00 -2.264031983816143E-03
  2.391666666666667E-01  2.319160937715528E+00  1.694138553111734E+00 -2.264031983816143E-03
  2.400000000000000E-01  2.319160937715528E+00  1.694138553111734E+00 -2.264031983816143E-03
  2.408333333333333E-01  2.325434971693186E+00  1.694138553111734E+00 -2.264031983816143E-03
  2.416666666666667E-01  2.325434971693186E+00  1.700412587089392E+00 -2.264031983816143E-03
  2.425000000000000E-01  2.331709005670826E+00  1.700412587089392E+00 -2.264031983816143E-03
  2.433333333333333E-01  2.331709005670826E+00  1.700412587089392E+00 -2.264031983816143E-03
  2.441666666666667E-01  2.337983039648484E+00  1.700412587089392E+00 -2.264031983816143E-03
  2.450000000000000E-01  2.337983039648484E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.458333333333333E-01  2.337983039648484E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.466666666666667E-01  2.337983039648484E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.475000000000000E-01  2.344257073626125E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.483333333333333E-01  2.344257073626125E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.491666666666667E-01  2.344257073626125E+00  1.706686621067032E+00 -2.264031983816143E-03
  2.500000000000000E-01  2.344257073626125E+00  1.706686621067032E+00 -2.264031983816143E-03
