 X0/lambda omega_x_CS omega_y_CS omega_z_CS
  8.333333333333334E-04  1.378835525139384E+02  1.585576690104041E+02  4.829928540449962E+01
  1.666666666666667E-03  1.378833776147346E+02  1.585575169160906E+02  4.829840485747481E+01
  2.500000000000000E-03  1.378830861368416E+02  1.585572634437431E+02  4.829693735052935E+01
  3.333333333333334E-03  1.378826781114273E+02  1.585569086206222E+02  4.829488299080846E+01
  4.166666666666667E-03  1.378821535821222E+02  1.585564524848888E+02  4.829224192831811E+01
  5.000000000000000E-03  1.378815126050155E+02  1.585558950856004E+02  4.828901435592784E+01
  5.833333333333334E-03  1.378807552486491E+02  1.585552364827059E+02  4.828520050937421E+01
  6.666666666666667E-03  1.378798815940112E+02  1.585544767470393E+02  4.828080066726508E+01
  7.500000000000000E-03  1.378788917345277E+02  1.585536159603132E+02  4.827581515108465E+01
  8.333333333333333E-03  1.378777857760536E+02  1.585526542151099E+02  4.827024432519931E+01
  9.166666666666667E-03  1.378765638368618E+02  1.585515916148719E+02  4.826408859686420E+01
  1.000000000000000E-02  1.378752260476318E+02  1.585504282738916E+02  4.825734841623056E+01
  1.083333333333333E-02  1.378737725514366E+02  1.585491643172998E+02  4.825002427635390E+01
  1.166666666666667E-02  1.378722035037282E+02  1.585477998810527E+02  4.824211671320282E+01
  1.250000000000000E-02  1.378705190723228E+02  1.585463351119180E+02  4.823362630566867E+01
  1.333333333333333E-02  1.378687194373832E+02  1.585447701674601E+02  4.822455367557598E+01
  1.416666666666667E-02  1.378668047914016E+02  1.585431052160242E+02  4.821489948769350E+01
  1.500000000000000E-02  1.378647753391803E+02  1.585413404367187E+02  4.820466444974620E+01
  1.583333333333333E-02  1.378626312978110E+02  1.585394760193973E+02  4.819384931242782E+01
  1.666666666666667E-02  1.378603728966534E+02  1.585375121646395E+02  4.818245486941425E+01
  1.750000000000000E-02  1.378580003773126E+02  1.585354490837302E+02  4.817048195737762E+01
  1.833333333333333E-02  1.378555139936146E+02  1.585332869986381E+02  4.815793145600112E+01
  1.916666666666667E-02  1.378529140115813E+02  1.585310261419931E+02  4.814480428799449E+01
  2.000000000000000E-02  1.378502007094039E+02  1.585286667570627E+02  4.813110141911032E+01
  2.083333333333333E-02  1.378473743774154E+02  1.585262090977268E+02  4.811682385816091E+01
  2.166666666666667E-02  1.378444353180612E+02  1.585236534284522E+02  4.810197265703600E+01
  2.250000000000000E-02  1.378413838458693E+02  1.585210000242654E+02  4.808654891072104E+01
  2.333333333333333E-02  1.378382202874191E+02  1.585182491707247E+02  4.807055375731618E+01
